"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
1624,"170720_Poo_TruePoo_Half1","D-Methionine",8.12,NA,47965000,47851913,3179330,0.966694205,694.4765636,0.002357698,47965000
1625,"170720_Poo_TruePoo_Half2","D-Methionine",8.105,NA,50138300,50025213,3429510,1.017702287,44.40568726,0.002255501,50138300
1626,"170720_Poo_TruePoo_Half3","D-Methionine",8.12,NA,46582332,46469245,3037643,0.928767683,38.64660834,0.00242768,46582332
1657,"170720_Poo_TruePoo_Full1","Heavy Alanine",11.2,NA,14931439,14931439,1143963,NA,2509.642305,0,14931439
1658,"170720_Poo_TruePoo_Full2","Heavy Alanine",11.18,NA,15160981,15160981,1172354,NA,180.7666623,0,15160981
1659,"170720_Poo_TruePoo_Full3","Heavy Alanine",11.17,NA,16879962,16879962,1292276,NA,240.5238176,0,16879962
1660,"170720_Poo_TruePoo_Half1","Heavy Alanine",11.22,NA,7986856,7986856,617291,NA,94.21618562,0,7986856
1661,"170720_Poo_TruePoo_Half2","Heavy Alanine",11.21,NA,8382286,8382286,653296,NA,Inf,0,8382286
1662,"170720_Poo_TruePoo_Half3","Heavy Alanine",11.2,NA,8103309,8103309,638369,NA,631.6567826,0,8103309
1693,"170720_Poo_TruePoo_Full1","Heavy Histidine",11.175,NA,959199936,959095329,51387796,7.022570155,47.66976903,0.000109057,959199936
1694,"170720_Poo_TruePoo_Full2","Heavy Histidine",11.16,NA,1048708288,1048603681,50132336,6.976134107,42.54282042,9.97e-05,1048708288
1695,"170720_Poo_TruePoo_Full3","Heavy Histidine",11.175,NA,1085965952,1085861345,52494448,7.056152727,41.58934102,9.63e-05,1085965952
1696,"170720_Poo_TruePoo_Half1","Heavy Histidine",11.24,NA,545258752,545154145,23994522,7.351538015,34.20081951,0.000191848,545258752
1697,"170720_Poo_TruePoo_Half2","Heavy Histidine",11.21,NA,603384320,603279713,29136022,7.166160818,48.29970535,0.000173367,603384320
1698,"170720_Poo_TruePoo_Half3","Heavy Histidine",11.21,NA,593108608,593004001,27699820,7.135472836,47.27788048,0.000176371,593108608
1729,"170720_Poo_TruePoo_Full1","Heavy Isoleucine",8.035,NA,79754576,79686497,4875657,14.67420911,66.25167374,0.000853606,79754576
1730,"170720_Poo_TruePoo_Full2","Heavy Isoleucine",8.03,NA,80191536,80123457,4921665,15.96941514,39.32703292,0.000848955,80191536
1731,"170720_Poo_TruePoo_Full3","Heavy Isoleucine",8.035,NA,81779848,81711769,5030553,15.36727306,35.03902549,0.000832467,81779848
1732,"170720_Poo_TruePoo_Half1","Heavy Isoleucine",8.085,NA,42051392,41983313,2889571,16.95797747,54.56141973,0.001618948,42051392
1733,"170720_Poo_TruePoo_Half2","Heavy Isoleucine",8.11,NA,43802444,43734365,3090702,15.34296944,115.7027166,0.001554228,43802444
1734,"170720_Poo_TruePoo_Half3","Heavy Isoleucine",8.055,NA,40700368,40632289,2617189,15.85183073,37.5773343,0.001672688,40700368
1765,"170720_Poo_TruePoo_Full1","Heavy Proline",9.545,NA,765984896,765902532,65224256,162.1828497,492.1006424,0.000107527,765984896
1766,"170720_Poo_TruePoo_Full2","Heavy Proline",9.525,NA,683949568,683867204,59264332,145.4068083,76.74964933,0.000120424,683949568
1767,"170720_Poo_TruePoo_Full3","Heavy Proline",9.545,NA,751755712,751673348,65699384,154.5668926,144.7448587,0.000109562,751755712
1768,"170720_Poo_TruePoo_Half1","Heavy Proline",9.555,NA,381356640,381274276,34379680,144.908472,72.20097818,0.000215976,381356640
1769,"170720_Poo_TruePoo_Half2","Heavy Proline",9.54,NA,371009984,370927620,30369154,152.5791073,178.2761013,0.000221999,371009984
1770,"170720_Poo_TruePoo_Half3","Heavy Proline",9.54,NA,370151200,370068836,31848222,152.8885159,138.5805819,0.000222514,370151200
1801,"170720_Poo_TruePoo_Full1","Heavy Valine",9.145,NA,37801200,37800102,4162660,8.371255615,23.9909134,2.9e-05,37801200
1802,"170720_Poo_TruePoo_Full2","Heavy Valine",9.13,NA,36762900,36761802,3750849,8.676112247,47.52094796,2.99e-05,36762900
1803,"170720_Poo_TruePoo_Full3","Heavy Valine",9.13,NA,40967280,40966182,4299286,8.516983852,29.49475521,2.68e-05,40967280
1804,"170720_Poo_TruePoo_Half1","Heavy Valine",9.16,NA,25430256,25429158,2121548,7.882246681,55.82537335,4.32e-05,25430256
1805,"170720_Poo_TruePoo_Half2","Heavy Valine",9.135,NA,27007562,27006464,2279680,8.51531413,57.78522063,4.07e-05,27007562
1806,"170720_Poo_TruePoo_Half3","Heavy Valine",9.145,NA,26893434,26892336,2256060,7.812648774,51.29865619,4.08e-05,26893434
1837,"170720_Poo_TruePoo_Full1","15N GMP",13.91,NA,685931,685594,51518,1.469394531,Inf,0.000491303,685931
1838,"170720_Poo_TruePoo_Full2","15N GMP",13.84,NA,783774,783437,69335,0.969916494,Inf,0.000429971,783774
1839,"170720_Poo_TruePoo_Full3","15N GMP",13.86,NA,727615,727278,44774,0.960726683,Inf,0.000463157,727615
1840,"170720_Poo_TruePoo_Half1","15N GMP",13.88,NA,261705,261368,23337,0.52373786,Inf,0.001287709,261705
1841,"170720_Poo_TruePoo_Half2","15N GMP",13.875,NA,411201,410864,42158,1.642137169,Inf,0.000819551,411201
1842,"170720_Poo_TruePoo_Half3","15N GMP",13.845,NA,326576,326239,40407,1.323665193,Inf,0.001031919,326576
1873,"170720_Poo_TruePoo_Full1","15N AMP",11.865,NA,4748278,4747324,372202,1.403257032,10623.54586,0.000200915,4748278
1874,"170720_Poo_TruePoo_Full2","15N AMP",11.855,NA,4696877,4695923,396028,1.587395205,Inf,0.000203114,4696877
1875,"170720_Poo_TruePoo_Full3","15N AMP",11.85,NA,4353481,4352527,370088,1.310119821,87.15636256,0.000219135,4353481
1876,"170720_Poo_TruePoo_Half1","15N AMP",11.9,NA,2593176,2592222,212402,1.505344685,Inf,0.000367889,2593176
1877,"170720_Poo_TruePoo_Half2","15N AMP",11.895,NA,2371239,2370285,197065,1.365788123,Inf,0.000402321,2371239
1878,"170720_Poo_TruePoo_Half3","15N AMP",11.87,NA,2317585,2316631,191573,1.401148446,Inf,0.000411635,2317585
1909,"170720_Poo_TruePoo_Full1","cAMP",7.61,NA,40713260,40713260,1656072,10.23796136,132.385227,0,40713260
1910,"170720_Poo_TruePoo_Full2","cAMP",7.57,NA,41343528,41343528,1742907,11.06369619,115.862277,0,41343528
1911,"170720_Poo_TruePoo_Full3","cAMP",7.6,NA,43623252,43623252,1647284,10.27494427,190.0908192,0,43623252
1912,"170720_Poo_TruePoo_Half1","cAMP",7.675,NA,19032064,19032064,763320,10.228553,171.8397799,0,19032064
1913,"170720_Poo_TruePoo_Half2","cAMP",7.675,NA,20320636,20320636,879600,11.57575502,234.6833414,0,20320636
1914,"170720_Poo_TruePoo_Half3","cAMP",7.635,NA,20500006,20500006,1021397,11.93099695,212.4405388,0,20500006
1945,"170720_Poo_TruePoo_Full1","cGMP",10.36,NA,6365607,6365489,579379,3.111141467,219.7343482,1.85e-05,6365607
1946,"170720_Poo_TruePoo_Full2","cGMP",10.38,NA,6037667,6037549,491917,2.759726883,85.22262056,1.95e-05,6037667
1947,"170720_Poo_TruePoo_Full3","cGMP",10.37,NA,6381907,6381789,500883,2.776552969,123.9393963,1.85e-05,6381907
1948,"170720_Poo_TruePoo_Half1","cGMP",10.4,"Bad IR",3193024,3192906,288623,3.444351436,Inf,3.7e-05,3193024
1949,"170720_Poo_TruePoo_Half2","cGMP",10.405,NA,3325056,3324938,247450,2.660485376,1306.992145,3.55e-05,3325056
1950,"170720_Poo_TruePoo_Half3","cGMP",10.43,NA,2707827,2707709,197835,2.133390322,454.5723618,4.36e-05,2707827
1981,"170720_Poo_TruePoo_Full1","Cyclic diGMP",14.3,"Bad IR",74883,74883,12586,1.080812309,Inf,0,74883
1982,"170720_Poo_TruePoo_Full2","Cyclic diGMP",14.38,"Bad IR",27879,27879,4745,0.278311305,Inf,0,27879
1983,"170720_Poo_TruePoo_Full3","Cyclic diGMP",14.325,"Bad IR",25157,25157,5108,0.164402272,Inf,0,25157
1984,"170720_Poo_TruePoo_Half1","Cyclic diGMP",14.405,NA,2060,2060,608,14.60992908,Inf,0,2060
1985,"170720_Poo_TruePoo_Half2","Cyclic diGMP",14.375,NA,251,251,92,0.013223053,Inf,0,251
1986,"170720_Poo_TruePoo_Half3","Cyclic diGMP",14.325,NA,7435,7435,1329,4.110005528,Inf,0,7435
2017,"170720_Poo_TruePoo_Full1","Picolinic Acid",4.185,NA,272782912,272762953,8424589,30.12099305,106.3194325,7.32e-05,272782912
2018,"170720_Poo_TruePoo_Full2","Picolinic Acid",4.285,NA,267747968,267728009,9143002,28.50132134,41.65391857,7.45e-05,267747968
2019,"170720_Poo_TruePoo_Full3","Picolinic Acid",4.27,NA,280281696,280261737,9368416,29.96404144,57.8481544,7.12e-05,280281696
2020,"170720_Poo_TruePoo_Half1","Picolinic Acid",4.385,NA,150931936,150911977,5656049,22.30199436,91.26295469,0.000132238,150931936
2021,"170720_Poo_TruePoo_Half2","Picolinic Acid",4.345,NA,148511808,148491849,5366677,23.83449487,142.6301411,0.000134393,148511808
