"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
7,"170518_Smp_EtACpH2_1","Phenylalanine",1.255,"comparable to blkbad S/N",109684784,-109362522,103589,4.940395524,1.372056132,340.3590371,322262
8,"170518_Smp_EtACpH2_2","Phenylalanine",1.275,"comparable to blkbad S/N",109684784,-108502018,249017,7.33070954,1.708047235,92.73582771,1182766
9,"170518_Smp_EtACpH2_3","Phenylalanine",1.265,"comparable to blkbad S/N",109684784,-107727871,444751,4.792889945,1.70050215,56.04990309,1956913
10,"170518_Smp_EtACpH5_1","Phenylalanine",1.195,"Bad IRcomparable to blkbad S/N",109684784,-109417028,94082,11.71849972,1.078715324,409.644542,267756
11,"170518_Smp_EtACpH5_2","Phenylalanine",1.275,"comparable to blkbad S/N",109684784,-107814027,279551,6.212889684,1.528952682,58.63123003,1870757
12,"170518_Smp_EtACpH5_3","Phenylalanine",1.28,"comparable to blkbad S/N",109684784,-108736269,148489,5.68780245,1.258027704,115.6384285,948515
13,"170518_Smp_EtACpH8_1","Phenylalanine",1.19,"Bad IRcomparable to blkbad S/N",109684784,-109558536,26245,29.61482524,1.710543793,868.8041316,126248
14,"170518_Smp_EtACpH8_2","Phenylalanine",1.27,"Bad IRcomparable to blk",109684784,-109081160,113833,10.06090305,4.145775573,181.7104423,603624
15,"170518_Smp_EtACpH8_3","Phenylalanine",1.25,"comparable to blkbad S/N",109684784,-109430481,48587,6.329251599,1.803020686,431.3153364,254303
16,"170518_Smp_SPEpH2_1","Phenylalanine",1.27,"comparable to blk",248263200,138578416,49427320,5.171817711,15.421285,0.441808468,248263200
17,"170518_Smp_SPEpH2_2","Phenylalanine",1.27,NA,433811872,324127088,85302856,5.180108469,13.99308336,0.252839517,433811872
18,"170518_Smp_SPEpH2_3","Phenylalanine",1.27,NA,238525568,128840784,47935456,5.192974817,14.69382534,0.459844976,238525568
19,"170518_Smp_SPEpH5_1","Phenylalanine",1.26,NA,324658784,214974000,69066128,5.153910576,17.41253003,0.337846346,324658784
20,"170518_Smp_SPEpH5_2","Phenylalanine",1.265,NA,192113824,82429040,41259180,5.029088184,15.6407207,0.570936447,192113824
21,"170518_Smp_SPEpH5_3","Phenylalanine",1.27,NA,341098784,231414000,67715288,5.046403167,18.29576895,0.321563105,341098784
22,"170518_Smp_SPEpH8_1","Phenylalanine",1.23,NA,663069440,553384656,134070488,3.59741973,503.786602,0.165419755,663069440
23,"170518_Smp_SPEpH8_2","Phenylalanine",1.26,NA,149775264,40090480,34715212,5.334479902,14.80450641,0.732329098,149775264
24,"170518_Smp_SPEpH8_3","Phenylalanine",1.26,NA,134863344,25178560,31638876,5.192232742,15.82573585,0.813303161,134863344
31,"170518_Smp_EtACpH2_1","Tryptophan",2.25,"Bad IRcomparable to blkbad S/N",27589050,-27367392,34413,0.732918474,2.153687607,124.4667461,221658
32,"170518_Smp_EtACpH2_2","Tryptophan",2.255,"Bad IRcomparable to blkbad S/N",27589050,-27543157,23014,0.586821983,1.443865215,601.1603077,45893
33,"170518_Smp_EtACpH2_3","Tryptophan",2.315,"Bad IRcomparable to blkbad S/N",27589050,-27511393,19176,1.787396138,1.375274242,355.2680377,77657
34,"170518_Smp_EtACpH5_1","Tryptophan",2.35,"Bad IRcomparable to blkbad S/N",27589050,-27552041,15928,1.163622072,2.114460371,745.4686698,37009
35,"170518_Smp_EtACpH5_2","Tryptophan",2.41,"Bad IRcomparable to blkbad S/N",27589050,-27539168,18301,28.52029731,2.259932813,553.0862836,49882
36,"170518_Smp_EtACpH5_3","Tryptophan",2.25,"Bad IRcomparable to blk",27589050,-27311441,30163,2.747896581,5.438832126,99.38096387,277609
37,"170518_Smp_EtACpH8_1","Tryptophan",2.235,"comparable to blkbad S/N",27589050,-27388407,40432,3.749355309,1.769998004,137.5031773,200643
38,"170518_Smp_EtACpH8_2","Tryptophan",2.195,"Bad IRcomparable to blkbad S/N",27589050,-27434649,42893,20.0677151,1.902386282,178.6843997,154401
39,"170518_Smp_EtACpH8_3","Tryptophan",2.175,"comparable to blkbad S/N",27589050,-27435475,24459,3.035558982,3.075309793,179.6454501,153575
40,"170518_Smp_SPEpH2_1","Tryptophan",2.23,NA,9561995,-18027055,1122261,3.993387645,16.40125923,2.885281785,9561995
41,"170518_Smp_SPEpH2_2","Tryptophan",2.25,NA,24073312,-3515738,2920209,3.658024917,19.93611455,1.146042971,24073312
42,"170518_Smp_SPEpH2_3","Tryptophan",2.245,NA,4579281,-23009769,617675,3.392092665,10.69114877,6.024755851,4579281
43,"170518_Smp_SPEpH5_1","Tryptophan",2.225,NA,13434264,-14154786,1668813,4.342636815,16.89411702,2.053633158,13434264
44,"170518_Smp_SPEpH5_2","Tryptophan",2.23,"comparable to blk",27589050,-27440795,31956,2.0023095,2.039845975,186.0918687,148255
45,"170518_Smp_SPEpH5_3","Tryptophan",2.22,NA,1181118,-26407932,199892,3.533298233,6.636960641,23.35841973,1181118
46,"170518_Smp_SPEpH8_1","Tryptophan",2.2,NA,53749748,26160698,14829055,4.169384381,101.8829846,0.513287058,53749748
47,"170518_Smp_SPEpH8_2","Tryptophan",2.23,NA,15360449,-12228601,2164191,4.454327226,23.16102486,1.796109606,15360449
48,"170518_Smp_SPEpH8_3","Tryptophan",2.23,NA,12667890,-14921160,1788573,4.029069473,14.4866511,2.177872558,12667890
55,"170518_Smp_EtACpH2_1","Kynurenine",1.255,"Bad IRcomparable to blk",687009,-629842,20865,6.375975909,13.62522085,12.01758007,57167
56,"170518_Smp_EtACpH2_2","Kynurenine",1.305,"Bad IRcomparable to blkbad S/N",687009,-673308,7857,0.076567992,1.130942141,50.14298226,13701
57,"170518_Smp_EtACpH2_3","Kynurenine",1.2,"comparable to blkbad S/N",687009,-655863,8264,1.3342758,1.498009306,22.05769601,31146
58,"170518_Smp_EtACpH5_1","Kynurenine",1.17,"comparable to blkbad S/N",687009,-614725,24079,1.112643537,3.472684979,9.504302474,72284
59,"170518_Smp_EtACpH5_2","Kynurenine",1.33,"comparable to blkbad S/N",687009,-640858,12935,1.975811285,1.875165927,14.88611298,46151
60,"170518_Smp_EtACpH5_3","Kynurenine",1.305,"Bad IRcomparable to blkbad S/N",687009,-651889,16754,0.996170756,1.821635785,19.56175968,35120
61,"170518_Smp_EtACpH8_1","Kynurenine",1.305,"Bad IRcomparable to blkbad S/N",687009,-661444,6718,0.591672838,2.028234726,26.87302953,25565
62,"170518_Smp_EtACpH8_2","Kynurenine",1.32,"Bad IRcomparable to blkbad S/N",687009,-639673,12709,2.879493886,1.664607436,14.51345699,47336
63,"170518_Smp_EtACpH8_3","Kynurenine",1.245,"Bad IRcomparable to blkbad S/N",687009,-656078,11971,8.603894298,2.462389485,22.21101807,30931
64,"170518_Smp_SPEpH2_1","Kynurenine",1.32,NA,687009,4883252,1620583,1.359839024,24.51075028,0.123335154,5570261
65,"170518_Smp_SPEpH2_2","Kynurenine",1.375,NA,11563575,10876566,2243979,1.589942433,5.481715718,0.059411471,11563575
66,"170518_Smp_SPEpH2_3","Kynurenine",1.38,NA,4034318,3347309,776652,1.462056924,4.053183567,0.170291236,4034318
67,"170518_Smp_SPEpH5_1","Kynurenine",1.375,NA,8405386,7718377,1560413,1.518192731,5.286773781,0.081734378,8405386
68,"170518_Smp_SPEpH5_2","Kynurenine",1.375,"Bad IRcomparable to blkbad S/N",687009,-265823,103931,0.936047933,1.500992622,1.631129715,421186
69,"170518_Smp_SPEpH5_3","Kynurenine",1.37,NA,3026214,2209991,561146,1.283778963,3.402502517,0.237144978,3026214
70,"170518_Smp_SPEpH8_1","Kynurenine",1.34,NA,22505936,21818927,8144808,1.510528155,55.48548042,0.03052568,22505936
71,"170518_Smp_SPEpH8_2","Kynurenine",1.37,NA,5332263,4645254,1110829,1.477192055,4.046037918,0.128840044,5332263
72,"170518_Smp_SPEpH8_3","Kynurenine",1.365,NA,3897101,3210092,751959,2.00075726,4.050764119,0.176287194,3897101
79,"170518_Smp_EtACpH2_1","Dimethyl glycine",0.74,"Bad IRcomparable to blk",1626111,-1450674,48673,11.43358968,72.69472824,9.268917047,175437
80,"170518_Smp_EtACpH2_2","Dimethyl glycine",0.76,"Bad IRcomparable to blk",1626111,-1377241,82451,32.07087629,Inf,6.533977579,248870
81,"170518_Smp_EtACpH2_3","Dimethyl glycine",0.76,"comparable to blk",1626111,-1421067,77825,9.764929993,33.55183362,7.930546614,205044
82,"170518_Smp_EtACpH5_1","Dimethyl glycine",0.835,"comparable to blkbad S/N",1626111,-1338226,148499,3.596584379,2.364144676,5.648474217,287885
83,"170518_Smp_EtACpH5_2","Dimethyl glycine",0.75,"Bad IRcomparable to blk",1626111,-1433600,80154,106.7134146,12.27311589,8.446847193,192511
84,"170518_Smp_EtACpH5_3","Dimethyl glycine",0.74,"Bad IRcomparable to blk",1626111,-1482601,70452,26.05009984,4.532814731,11.33099436,143510
85,"170518_Smp_EtACpH8_1","Dimethyl glycine",0.735,"Bad IRcomparable to blk",1626111,-1301826,70768,27.7855368,Inf,5.014450252,324285
86,"170518_Smp_EtACpH8_2","Dimethyl glycine",0.74,"Bad IRcomparable to blk",1626111,-1485911,61856,36.44398232,742.7989418,11.59850927,140200
87,"170518_Smp_EtACpH8_3","Dimethyl glycine",0.74,"Bad IRcomparable to blk",1626111,-1397196,111863,339.1333333,24.91506477,7.103558089,228915
88,"170518_Smp_SPEpH2_1","Dimethyl glycine",0.74,NA,313781,-1312330,156909,4.86143001,882.4073034,5.182311867,313781
89,"170518_Smp_SPEpH2_2","Dimethyl glycine",0.735,NA,540325,-1085786,295778,3.754864489,Inf,3.00950539,540325
90,"170518_Smp_SPEpH2_3","Dimethyl glycine",0.74,NA,918175,-707936,467435,3.435306574,372.2798221,1.771025131,918175
91,"170518_Smp_SPEpH5_1","Dimethyl glycine",0.74,NA,376048,-1250063,195772,3.012312055,Inf,4.324211271,376048
92,"170518_Smp_SPEpH5_2","Dimethyl glycine",0.73,NA,424150,-1201961,207457,5.7992316,Inf,3.833811152,424150
93,"170518_Smp_SPEpH5_3","Dimethyl glycine",0.73,NA,1203036,-423075,523019,4.366752692,Inf,1.351672768,1203036
94,"170518_Smp_SPEpH8_1","Dimethyl glycine",0.8,NA,1706136,80025,690543,2.434433212,71.53063249,0.953095767,1706136
95,"170518_Smp_SPEpH8_2","Dimethyl glycine",0.795,NA,1315686,-310425,224941,6.908809259,Inf,1.235941554,1315686
96,"170518_Smp_SPEpH8_3","Dimethyl glycine",0.76,NA,1070616,-555495,474651,2.311107657,8497.952381,1.5188555,1070616
103,"170518_Smp_EtACpH2_1","Adenosyl Homocysteine",0.855,"Bad IR",57061,324766,94199,1.484212409,5.513694987,0.149442025,381827
104,"170518_Smp_EtACpH2_2","Adenosyl Homocysteine",0.85,NA,57061,586777,100877,2.391156437,131.3579672,0.088626331,643838
105,"170518_Smp_EtACpH2_3","Adenosyl Homocysteine",0.855,NA,57061,410606,76422,2.293710855,470.5451807,0.12201203,467667
106,"170518_Smp_EtACpH5_1","Adenosyl Homocysteine",0.865,NA,57061,164531,106401,2.975387714,98.57463672,0.257504784,221592
107,"170518_Smp_EtACpH5_2","Adenosyl Homocysteine",0.865,"comparable to blk",57061,18313,17812,3.000676779,Inf,0.757038236,75374
108,"170518_Smp_EtACpH5_3","Adenosyl Homocysteine",0.86,"Bad IRcomparable to blk",57061,111460,38310,5.398891523,27.78337572,0.33859875,168521
109,"170518_Smp_EtACpH8_1","Adenosyl Homocysteine",0.865,"Bad IRcomparable to blk",57061,113959,49368,5.067409405,21.27985296,0.333651035,171020
110,"170518_Smp_EtACpH8_2","Adenosyl Homocysteine",0.865,"Bad IR",57061,206880,124468,12.55785517,32.99284848,0.216188466,263941
111,"170518_Smp_EtACpH8_3","Adenosyl Homocysteine",0.865,"Bad IR",57061,188424,91217,5.518376981,379.8348765,0.232441901,245485
112,"170518_Smp_SPEpH2_1","Adenosyl Homocysteine",0.86,NA,63533468,63476407,36819128,2.491094344,67.9895952,0.000898125,63533468
113,"170518_Smp_SPEpH2_2","Adenosyl Homocysteine",0.86,NA,141817056,141759995,81280264,2.546072005,100.0463611,0.000402356,141817056
114,"170518_Smp_SPEpH2_3","Adenosyl Homocysteine",0.86,NA,61167468,61110407,32055246,2.421505378,128.1881827,0.000932865,61167468
115,"170518_Smp_SPEpH5_1","Adenosyl Homocysteine",0.86,NA,164053488,163996427,95513264,2.484412186,55.08533862,0.000347819,164053488
116,"170518_Smp_SPEpH5_2","Adenosyl Homocysteine",0.86,NA,15135273,15078212,8787846,2.549643966,80.39690392,0.003770067,15135273
117,"170518_Smp_SPEpH5_3","Adenosyl Homocysteine",0.86,NA,46936236,46879175,27136380,2.529766813,100.4180085,0.001215713,46936236
118,"170518_Smp_SPEpH8_1","Adenosyl Homocysteine",1.04,"overloaded?Bad IR",427852800,427795739,133848336,1.460948603,175.780326,0.000133366,427852800
119,"170518_Smp_SPEpH8_2","Adenosyl Homocysteine",1.06,NA,11885195,11828134,3176472,2.83728932,9.902814472,0.004801015,11885195
120,"170518_Smp_SPEpH8_3","Adenosyl Homocysteine",1.06,NA,11353235,11296174,3168088,2.974031659,14.0945933,0.005025968,11353235
127,"170518_Smp_EtACpH2_1","Adenosyl Methionine",0.825,"Bad IRcomparable to blkbad S/N",60581,-43412,6828,0.031593242,2.237316229,3.528510688,17169
128,"170518_Smp_EtACpH2_2","Adenosyl Methionine",0.83,"Bad IRcomparable to blk",60581,-22245,22227,0.062416862,Inf,1.580263982,38336
129,"170518_Smp_EtACpH2_3","Adenosyl Methionine",0.825,"Bad IRcomparable to blk",60581,24772,19477,0.205906548,26.75528063,0.709770014,85353
130,"170518_Smp_EtACpH5_1","Adenosyl Methionine",0.86,"Bad IRcomparable to blk",60581,-25771,6593,0.296580927,7.201674684,1.740333238,34810
131,"170518_Smp_EtACpH5_2","Adenosyl Methionine",0.86,"Bad IRcomparable to blk",60581,-44776,3288,0.155490624,Inf,3.833027523,15805
132,"170518_Smp_EtACpH5_3","Adenosyl Methionine",0.855,"Bad IRcomparable to blk",60581,-34543,5770,0.224056036,52.66269841,2.326637991,26038
133,"170518_Smp_EtACpH8_1","Adenosyl Methionine",0.745,"Bad IRcomparable to blk",60581,-43630,5963,0.940677026,Inf,3.573889446,16951
134,"170518_Smp_EtACpH8_2","Adenosyl Methionine",0.735,"comparable to blk",60581,-50805,5087,1.891274908,Inf,6.196910802,9776
135,"170518_Smp_EtACpH8_3","Adenosyl Methionine",0.78,"Bad IRcomparable to blk",60581,-49862,4596,0.556137802,Inf,5.651739901,10719
136,"170518_Smp_SPEpH2_1","Adenosyl Methionine",0.77,NA,5771591,5711010,2057068,1.770491315,73.79641542,0.010496413,5771591
137,"170518_Smp_SPEpH2_2","Adenosyl Methionine",0.76,NA,6228807,6168226,2368376,1.767330749,Inf,0.009725939,6228807
138,"170518_Smp_SPEpH2_3","Adenosyl Methionine",0.77,NA,3303466,3242885,1077155,1.801680568,90.2249892,0.018338618,3303466
139,"170518_Smp_SPEpH5_1","Adenosyl Methionine",0.77,NA,10907808,10847227,3960711,1.729571887,230.6719095,0.005553911,10907808
140,"170518_Smp_SPEpH5_2","Adenosyl Methionine",0.76,NA,9952769,9892188,3481761,1.758455597,Inf,0.006086849,9952769
141,"170518_Smp_SPEpH5_3","Adenosyl Methionine",0.76,NA,17200744,17140163,6809277,1.862110611,1045.875714,0.003521999,17200744
142,"170518_Smp_SPEpH8_1","Adenosyl Methionine",0.855,NA,70840960,70780379,22524698,1.924049841,373.7765266,0.000855169,70840960
143,"170518_Smp_SPEpH8_2","Adenosyl Methionine",0.805,NA,6148659,6088078,1455514,1.981573151,387.8297578,0.009852717,6148659
144,"170518_Smp_SPEpH8_3","Adenosyl Methionine",0.79,NA,4801743,4741162,1618692,1.790086743,338.9843035,0.01261646,4801743
151,"170518_Smp_EtACpH2_1","Monesin",11.95,"Bad IR",7754180,7746545,2981609,4.706942853,104.4566584,0.00098463,7754180
152,"170518_Smp_EtACpH2_2","Monesin",11.95,"Bad IR",783934,776299,291127,4.864441907,106.0849866,0.00973934,783934
153,"170518_Smp_EtACpH2_3","Monesin",11.94,"Bad IR",5873745,5866110,2234624,4.682845801,33.61995602,0.001299852,5873745
154,"170518_Smp_EtACpH5_1","Monesin",11.935,NA,115148608,115140973,37613600,2.719679751,52.24197452,6.63e-05,115148608
155,"170518_Smp_EtACpH5_2","Monesin",11.94,NA,74798480,74790845,27744704,3.608147594,63.18525764,0.000102074,74798480
156,"170518_Smp_EtACpH5_3","Monesin",11.935,NA,92023184,92015549,33210658,3.347254063,41.67562159,8.3e-05,92023184
157,"170518_Smp_EtACpH8_1","Monesin",11.94,"Bad IR",26964716,26957081,11676735,5.882818433,67.54241337,0.000283148,26964716
158,"170518_Smp_EtACpH8_2","Monesin",11.94,NA,120322304,120314669,41701940,3.419133528,58.59820469,6.35e-05,120322304
159,"170518_Smp_EtACpH8_3","Monesin",11.94,NA,74827240,74819605,27976228,3.496252662,54.79914485,0.000102035,74827240
160,"170518_Smp_SPEpH2_1","Monesin",11.94,NA,9686833,9679198,3487498,2.650893211,47.89325272,0.000788183,9686833
161,"170518_Smp_SPEpH2_2","Monesin",11.95,NA,4073066,4065431,1484375,2.506678007,141.9219112,0.001874509,4073066
162,"170518_Smp_SPEpH2_3","Monesin",11.97,NA,4944171,4936536,1778192,2.530144731,87.86022733,0.001544243,4944171
163,"170518_Smp_SPEpH5_1","Monesin",11.945,NA,5697230,5689595,2108938,2.599936293,44.97198317,0.001340125,5697230
164,"170518_Smp_SPEpH5_2","Monesin",11.94,NA,5868982,5861347,2043256,2.516208997,48.0350139,0.001300907,5868982
165,"170518_Smp_SPEpH5_3","Monesin",11.94,NA,9484249,9476614,3463870,2.722297106,61.97117381,0.000805019,9484249
166,"170518_Smp_SPEpH8_1","Monesin",11.945,NA,105409,97774,40130,2.241266399,12.36975515,0.072432145,105409
167,"170518_Smp_SPEpH8_2","Monesin",11.945,NA,235123,227488,54596,3.220024925,545.2662037,0.032472366,235123
168,"170518_Smp_SPEpH8_3","Monesin",11.94,NA,439012,431377,126148,3.495179332,39.13847624,0.017391324,439012
175,"170518_Smp_EtACpH2_1","Tropodithietic acid",6.5,NA,9588471,8670402,932739,10.36322576,1.959402786,0.095747174,9588471
176,"170518_Smp_EtACpH2_2","Tropodithietic acid",6.5,NA,11282755,10364686,1024561,9.164589298,2.356967058,0.081369222,11282755
177,"170518_Smp_EtACpH2_3","Tropodithietic acid",6.5,NA,14330542,13412473,1206428,7.767976657,2.332067127,0.064063802,14330542
178,"170518_Smp_EtACpH5_1","Tropodithietic acid",6.5,NA,17466334,16548265,1187720,49.42957001,2.387182948,0.052562203,17466334
179,"170518_Smp_EtACpH5_2","Tropodithietic acid",6.5,NA,9090119,8172050,505014,66.00051551,2.044924618,0.100996368,9090119
180,"170518_Smp_EtACpH5_3","Tropodithietic acid",6.5,NA,8079316,7161247,741924,110.5952665,2.137930389,0.11363202,8079316
181,"170518_Smp_EtACpH8_1","Tropodithietic acid",6.5,NA,10759991,9841922,878852,69.83923333,3.713949029,0.085322469,10759991
182,"170518_Smp_EtACpH8_2","Tropodithietic acid",6.5,NA,9778707,8860638,769045,100.3397123,3.018909442,0.093884498,9778707
183,"170518_Smp_EtACpH8_3","Tropodithietic acid",6.5,NA,13526548,12608479,1063687,129.8058461,3.906256298,0.06787164,13526548
184,"170518_Smp_SPEpH2_1","Tropodithietic acid",6.5,NA,11180509,10262440,674733,7.991489237,19.4952515,0.082113346,11180509
185,"170518_Smp_SPEpH2_2","Tropodithietic acid",6.5,NA,9334095,8416026,667982,7.458963731,6.03104892,0.098356509,9334095
186,"170518_Smp_SPEpH2_3","Tropodithietic acid",6.5,NA,6759110,5841041,510664,7.611036104,4.395563384,0.135826906,6759110
187,"170518_Smp_SPEpH5_1","Tropodithietic acid",6.5,NA,9820226,8902157,671017,7.381380858,7.615753485,0.093487563,9820226
188,"170518_Smp_SPEpH5_2","Tropodithietic acid",6.5,NA,12493672,11575603,935781,8.765680624,9.565094439,0.07348272,12493672
189,"170518_Smp_SPEpH5_3","Tropodithietic acid",6.5,NA,11475272,10557203,744577,9.045518968,14.0482518,0.080004117,11475272
190,"170518_Smp_SPEpH8_1","Tropodithietic acid",6.5,NA,3552502,2634433,392778,5.855479753,2.735939872,0.258428848,3552502
191,"170518_Smp_SPEpH8_2","Tropodithietic acid",6.5,NA,5851797,4933728,254798,5.500874229,12.24910756,0.156886679,5851797
192,"170518_Smp_SPEpH8_3","Tropodithietic acid",6.475,NA,3463226,2545157,197312,3.807089981,10.70376721,0.265090699,3463226
199,"170518_Smp_EtACpH2_1","Glutathione",0.88,"Bad IRcomparable to blk",26587,11386,15016,0.245993289,18.85284438,0.700155374,37973
200,"170518_Smp_EtACpH2_2","Glutathione",0.86,"Bad IRcomparable to blk",26587,42144,22704,0.424150231,4.137112602,0.386826905,68731
201,"170518_Smp_EtACpH2_3","Glutathione",0.865,"Bad IRcomparable to blk",26587,60730,16502,0.545496005,14.3696218,0.304488244,87317
202,"170518_Smp_EtACpH5_1","Glutathione",0.885,"Bad IRbad S/N",26587,86977,21234,0.857293837,3.874310301,0.234114684,113564
203,"170518_Smp_EtACpH5_2","Glutathione",0.815,NA,157377,130790,53543,1.0743264,Inf,0.168938282,157377
204,"170518_Smp_EtACpH5_3","Glutathione",0.81,"Bad IR",106195,79608,52485,0.887717656,Inf,0.250360186,106195
205,"170518_Smp_EtACpH8_1","Glutathione",0.84,"Bad IRcomparable to blk",26587,-1492,9074,0.392354597,19.07997118,1.059454075,25095
206,"170518_Smp_EtACpH8_2","Glutathione",0.84,"Bad IRcomparable to blk",26587,-16336,4471,0.536813992,12.37735849,2.593600624,10251
207,"170518_Smp_EtACpH8_3","Glutathione",0.835,"Bad IRcomparable to blk",26587,7490,11212,0.533511813,5.676410045,0.780203656,34077
208,"170518_Smp_SPEpH2_1","Glutathione",0.8,NA,4477766,4451179,2735949,1.27892761,67.65921339,0.005937559,4477766
209,"170518_Smp_SPEpH2_2","Glutathione",0.8,NA,9840143,9813556,5876398,1.463115382,90.96866686,0.002701892,9840143
210,"170518_Smp_SPEpH2_3","Glutathione",0.8,NA,4039520,4012933,2187742,1.34620736,67.36088842,0.006581723,4039520
211,"170518_Smp_SPEpH5_1","Glutathione",0.8,NA,5290721,5264134,2517584,1.345215297,142.914675,0.005025213,5290721
212,"170518_Smp_SPEpH5_2","Glutathione",0.8,NA,7806712,7780125,5139999,1.365744083,112.9450507,0.003405659,7806712
213,"170518_Smp_SPEpH5_3","Glutathione",0.8,NA,7872564,7845977,5253134,1.365278658,36.44938513,0.003377172,7872564
214,"170518_Smp_SPEpH8_1","Glutathione",0.8,"Bad IR",26587,272129,65685,0.797662949,Inf,0.089004272,298716
215,"170518_Smp_SPEpH8_2","Glutathione",0.835,"Bad IRcomparable to blk",26587,59569,27755,0.833754294,Inf,0.308591392,86156
216,"170518_Smp_SPEpH8_3","Glutathione",0.785,"Bad IR",26587,107785,47767,0.879075731,Inf,0.197861162,134372
247,"170518_Smp_EtACpH2_1","Melatonin",6.636666667,"Bad IRcomparable to blkbad S/N",264538,-27198,39962,0.545735906,1.323104988,1.114595096,237340
248,"170518_Smp_EtACpH2_2","Melatonin",6.573333333,"Bad IRcomparable to blkbad S/N",264538,-122277,22496,0.735632362,1.138903291,1.859525801,142261
249,"170518_Smp_EtACpH2_3","Melatonin",6.563333333,"Bad IRcomparable to blkbad S/N",264538,30201,33985,0.512952646,1.588337801,0.897533072,294739
250,"170518_Smp_EtACpH5_1","Melatonin",6.416666667,"Bad IR",10251572,9987034,928740,2.192254552,4.952776004,0.025804628,10251572
251,"170518_Smp_EtACpH5_2","Melatonin",6.416666667,"Bad IR",52027164,51762626,7083088,2.774384936,30.14210336,0.005084613,52027164
252,"170518_Smp_EtACpH5_3","Melatonin",6.413333333,"Bad IR",188813808,188549270,24653946,2.744872523,54.43361062,0.001401052,188813808
253,"170518_Smp_EtACpH8_1","Melatonin",6.613333333,"Bad IR",6672308,6407770,815774,2.878586796,4.885879684,0.039647151,6672308
254,"170518_Smp_EtACpH8_2","Melatonin",6.61,"Bad IR",13733850,13469312,1556857,2.781633886,7.747020328,0.019261751,13733850
255,"170518_Smp_EtACpH8_3","Melatonin",6.42,"Bad IR",434937728,434673190,58805364,2.794382536,112.1336406,0.00060822,434937728
256,"170518_Smp_SPEpH2_1","Melatonin",6.423333333,"Bad IR",8631772,8367234,1281237,2.615850192,25.32348383,0.03064701,8631772
257,"170518_Smp_SPEpH2_2","Melatonin",6.416666667,"Bad IR",13846454,13581916,1929179,2.694421974,25.66647902,0.019105108,13846454
258,"170518_Smp_SPEpH2_3","Melatonin",6.426666667,"Bad IR",8026502,7761964,1102389,2.728709594,40.07837094,0.032958068,8026502
259,"170518_Smp_SPEpH5_1","Melatonin",6.406666667,"Bad IR",23451868,23187330,3140284,2.740859785,38.98088637,0.01128004,23451868
260,"170518_Smp_SPEpH5_2","Melatonin",6.42,"Bad IR",33341824,33077286,4358851,2.743302705,161.2694918,0.007934119,33341824
261,"170518_Smp_SPEpH5_3","Melatonin",6.406666667,"Bad IR",32016402,31751864,4558788,2.811213031,32.96040737,0.008262577,32016402
262,"170518_Smp_SPEpH8_1","Melatonin",6.423333333,"Bad IR",207528448,207263910,90256968,2.888610729,99.89304908,0.001274707,207528448
263,"170518_Smp_SPEpH8_2","Melatonin",6.423333333,"Bad IR",95727952,95463414,13361266,2.745903832,388.4731418,0.002763435,95727952
264,"170518_Smp_SPEpH8_3","Melatonin",6.416666667,"Bad IR",31683242,31418704,4120556,2.745048199,126.8455055,0.008349461,31683242
271,"170518_Smp_EtACpH2_1","Arachidonic Acid",12.285,"comparable to blkbad S/N",62067,14183,24932,1.596825197,1.946194128,0.813993443,76250
272,"170518_Smp_EtACpH2_2","Arachidonic Acid",12.31,"comparable to blkbad S/N",62067,101761,27910,1.376277964,2.090935727,0.378854652,163828
273,"170518_Smp_EtACpH2_3","Arachidonic Acid",12.315,"comparable to blkbad S/N",62067,76540,23085,1.37799495,1.489467792,0.447791237,138607
274,"170518_Smp_EtACpH5_1","Arachidonic Acid",12.29,NA,920818,858751,350125,1.236679564,2.736294983,0.067404199,920818
275,"170518_Smp_EtACpH5_2","Arachidonic Acid",12.295,NA,792185,730118,307464,1.246724571,2.067030791,0.078349123,792185
276,"170518_Smp_EtACpH5_3","Arachidonic Acid",12.29,NA,686125,624058,335032,1.584152587,2.974653635,0.090460193,686125
277,"170518_Smp_EtACpH8_1","Arachidonic Acid",12.29,NA,453924,391857,214954,1.671997819,6.165447159,0.136734343,453924
278,"170518_Smp_EtACpH8_2","Arachidonic Acid",12.295,NA,798622,736555,382589,1.342023365,5.944660459,0.077717619,798622
279,"170518_Smp_EtACpH8_3","Arachidonic Acid",12.295,NA,642030,579963,282346,1.648132461,4.370749353,0.096673053,642030
280,"170518_Smp_SPEpH2_1","Arachidonic Acid",12.26,"Bad IRcomparable to blkbad S/N",62067,73182,34440,2.176941154,1.919448259,0.458909123,135249
281,"170518_Smp_SPEpH2_2","Arachidonic Acid",12.27,"Bad IRcomparable to blkbad S/N",62067,-21999,13634,3.512579995,1.227117107,1.549041629,40068
282,"170518_Smp_SPEpH2_3","Arachidonic Acid",12.31,"comparable to blkbad S/N",62067,27433,32094,1.089629648,1.519521228,0.693486034,89500
283,"170518_Smp_SPEpH5_1","Arachidonic Acid",12.285,"comparable to blkbad S/N",62067,72600,24951,1.538084633,2.15644617,0.460892424,134667
284,"170518_Smp_SPEpH5_2","Arachidonic Acid",12.245,"comparable to blkbad S/N",62067,97089,28695,1.658721639,1.774044821,0.389975873,159156
