"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
7,"170720_Smp_SPEpH2-nospike_1","Alanine",11.38,"comparable to blkbad S/N",36861,64347,18624,NA,1.582945022,0.364210339,101208
8,"170720_Smp_SPEpH2-nospike_2","Alanine",11.27,NA,36861,240653,30128,NA,Inf,0.132825731,277514
9,"170720_Smp_SPEpH2-nospike_3","Alanine",11.17,NA,36861,114019,24727,NA,5.093881427,0.244306734,150880
10,"170720_Smp_SPEpH2-spikeafter_1a","Alanine",11.3,NA,54545608,54508747,4798851,NA,72.40028877,0.000675783,54545608
11,"170720_Smp_SPEpH2-spikeafter_1b","Alanine",11.3,NA,55067536,55030675,5065619,NA,67.71262496,0.000669378,55067536
12,"170720_Smp_SPEpH2-spikeafter_1c","Alanine",11.3,NA,53710944,53674083,4827636,NA,73.44099892,0.000686285,53710944
13,"170720_Smp_SPEpH2-spikeafter_2a","Alanine",11.3,NA,31648746,31611885,2856712,NA,79.20877752,0.001164691,31648746
14,"170720_Smp_SPEpH2-spikeafter_2b","Alanine",11.31,NA,30600398,30563537,2800811,NA,72.03816046,0.001204592,30600398
15,"170720_Smp_SPEpH2-spikeafter_2c","Alanine",11.3,NA,30049268,30012407,2785943,NA,114.470967,0.001226685,30049268
16,"170720_Smp_SPEpH2-spikeafter_3a","Alanine",11.3,NA,15185051,15148190,1440239,NA,711.2456034,0.002427453,15185051
17,"170720_Smp_SPEpH2-spikeafter_3b","Alanine",11.3,NA,16196347,16159486,1414681,NA,48.92697773,0.002275884,16196347
18,"170720_Smp_SPEpH2-spikeafter_3c","Alanine",11.3,NA,15035511,14998650,1333952,NA,239.2089545,0.002451596,15035511
19,"170720_Smp_SPEpH2-spikebefore_1","Alanine",11.45,NA,36861,136915,20321,NA,38.82673052,0.212117899,173776
20,"170720_Smp_SPEpH2-spikebefore_2","Alanine",11.22,NA,36861,217954,21437,NA,41.75735765,0.144657889,254815
21,"170720_Smp_SPEpH2-spikebefore_3","Alanine",11.19,NA,36861,222811,20100,NA,Inf,0.141952155,259672
43,"170720_Smp_SPEpH2-nospike_1","Arginine",18.34,"comparable to blk",8698919,8797139,398235,3.326130417,9.355563982,0.497193082,17496058
44,"170720_Smp_SPEpH2-nospike_2","Arginine",18.325,"comparable to blk",8698919,9904169,428949,3.219696007,9.190527598,0.467606185,18603088
45,"170720_Smp_SPEpH2-nospike_3","Arginine",18.17,"comparable to blk",8698919,9345577,387903,3.29446673,8.374395156,0.482081572,18044496
46,"170720_Smp_SPEpH2-spikeafter_1a","Arginine",18.34,NA,1098391040,1089692121,46131068,3.188541556,42.60550058,0.007919692,1098391040
47,"170720_Smp_SPEpH2-spikeafter_1b","Arginine",18.325,NA,1118886912,1110187993,47512812,3.21753849,42.50974947,0.007774619,1118886912
48,"170720_Smp_SPEpH2-spikeafter_1c","Arginine",18.17,NA,1130701056,1122002137,47848056,3.21718478,42.15842554,0.007693385,1130701056
49,"170720_Smp_SPEpH2-spikeafter_2a","Arginine",18.34,NA,632143552,623444633,26862602,3.197585408,37.92091723,0.013760987,632143552
50,"170720_Smp_SPEpH2-spikeafter_2b","Arginine",18.325,NA,632462784,623763865,26741538,3.209173501,35.53027028,0.013754041,632462784
51,"170720_Smp_SPEpH2-spikeafter_2c","Arginine",18.17,NA,600666688,591967769,25451728,3.220469886,36.7374282,0.014482107,600666688
52,"170720_Smp_SPEpH2-spikeafter_3a","Arginine",18.34,NA,327458816,318759897,13395124,3.191984454,34.34643081,0.026564925,327458816
53,"170720_Smp_SPEpH2-spikeafter_3b","Arginine",18.325,NA,344183200,335484281,13950187,3.22211664,31.68999232,0.025274095,344183200
54,"170720_Smp_SPEpH2-spikeafter_3c","Arginine",18.17,NA,345514176,336815257,14013431,3.229397569,30.4883353,0.025176735,345514176
55,"170720_Smp_SPEpH2-spikebefore_1","Arginine",18.14,"comparable to blk",8698919,7206488,358809,3.463326585,9.080303615,0.546915838,15905407
56,"170720_Smp_SPEpH2-spikebefore_2","Arginine",18.22,"comparable to blk",8698919,6317466,327336,3.240920755,8.836171542,0.57929515,15016385
57,"170720_Smp_SPEpH2-spikebefore_3","Arginine",18.29,"comparable to blk",8698919,11999519,459941,3.180362927,9.172308156,0.420269346,20698438
79,"170720_Smp_SPEpH2-nospike_1","Asparagine",11.825,"Bad IRcomparable to blkbad S/N",225236,-96786,14235,2.461057996,1.472626656,1.753491631,128450
80,"170720_Smp_SPEpH2-nospike_2","Asparagine",12,"Bad IRcomparable to blkbad S/N",225236,-124631,12545,2.024815843,1.642905071,2.238815168,100605
81,"170720_Smp_SPEpH2-nospike_3","Asparagine",11.675,"Bad IRcomparable to blkbad S/N",225236,140635,32169,8.184301181,2.417829878,0.615615886,365871
82,"170720_Smp_SPEpH2-spikeafter_1a","Asparagine",11.3,NA,13877937,13652701,961570,0.457578478,8.585993016,0.01622979,13877937
83,"170720_Smp_SPEpH2-spikeafter_1b","Asparagine",11.295,NA,14595147,14369911,1170603,0.468666967,10.69943485,0.015432253,14595147
84,"170720_Smp_SPEpH2-spikeafter_1c","Asparagine",11.27,NA,13946209,13720973,987711,0.448193226,11.51349901,0.016150339,13946209
85,"170720_Smp_SPEpH2-spikeafter_2a","Asparagine",11.24,"Bad IR",8529952,8304716,566716,0.544169769,14.54227181,0.026405307,8529952
86,"170720_Smp_SPEpH2-spikeafter_2b","Asparagine",11.25,"Bad IR",8461129,8235893,548829,0.484077187,8.447914686,0.026620088,8461129
87,"170720_Smp_SPEpH2-spikeafter_2c","Asparagine",11.24,"Bad IR",8257173,8031937,525917,0.496616977,10.11894021,0.027277617,8257173
88,"170720_Smp_SPEpH2-spikeafter_3a","Asparagine",11.225,"Bad IR",4878401,4653165,289906,0.560433564,6.041467258,0.046170046,4878401
89,"170720_Smp_SPEpH2-spikeafter_3b","Asparagine",11.21,NA,3799044,3573808,220839,0.448725947,4.588004737,0.059287547,3799044
90,"170720_Smp_SPEpH2-spikeafter_3c","Asparagine",11.21,NA,3918974,3693738,272274,0.459641691,3.236196147,0.057473206,3918974
91,"170720_Smp_SPEpH2-spikebefore_1","Asparagine",11.91,"Bad IRcomparable to blk",225236,83176,42270,22.28893546,12.83332694,0.730308808,308412
92,"170720_Smp_SPEpH2-spikebefore_2","Asparagine",11.36,"Bad IRcomparable to blkbad S/N",225236,-114421,17097,24.07451662,1.509817723,2.032540721,110815
93,"170720_Smp_SPEpH2-spikebefore_3","Asparagine",11.97,"Bad IRcomparable to blkbad S/N",225236,50474,44749,9.395787895,2.922141119,0.816930833,275710
115,"170720_Smp_SPEpH2-nospike_1","Aspartic acid",NA,"Bad RTBad IRbad S/N",44241,-4377,6594,0.058924129,1.270504652,1.109798314,39864
116,"170720_Smp_SPEpH2-nospike_2","Aspartic acid",12.86,"Bad IRcomparable to blk",44241,46257,7734,0.895346076,Inf,0.488861632,90498
117,"170720_Smp_SPEpH2-nospike_3","Aspartic acid",NA,"Bad RTBad IR",44241,37043,7979,0.178475915,Inf,0.544276856,81284
118,"170720_Smp_SPEpH2-spikeafter_1a","Aspartic acid",12.215,NA,8191636,8147395,429146,1.285632047,11.75822597,0.005400753,8191636
119,"170720_Smp_SPEpH2-spikeafter_1b","Aspartic acid",12.225,NA,7670571,7626330,387337,1.318574478,7.985801755,0.005767628,7670571
120,"170720_Smp_SPEpH2-spikeafter_1c","Aspartic acid",12.215,NA,8110595,8066354,384182,1.300526602,10.28665728,0.005454717,8110595
121,"170720_Smp_SPEpH2-spikeafter_2a","Aspartic acid",12.21,"Bad IR",4211585,4167344,216741,1.196480149,5.147693923,0.010504596,4211585
122,"170720_Smp_SPEpH2-spikeafter_2b","Aspartic acid",12.2,"Bad IR",4832143,4787902,205731,1.021105318,6.610016695,0.009155565,4832143
123,"170720_Smp_SPEpH2-spikeafter_2c","Aspartic acid",12.15,"Bad IR",4549140,4504899,206756,1.186060245,14.47035222,0.009725135,4549140
124,"170720_Smp_SPEpH2-spikeafter_3a","Aspartic acid",12.15,"Bad IR",2473733,2429492,125438,0.881971365,11.37805103,0.017884307,2473733
125,"170720_Smp_SPEpH2-spikeafter_3b","Aspartic acid",12.14,"Bad IR",2258227,2213986,80387,0.675750882,6.348916586,0.019591033,2258227
126,"170720_Smp_SPEpH2-spikeafter_3c","Aspartic acid",12.14,NA,2399875,2355634,100507,1.353856039,16.79706949,0.01843471,2399875
127,"170720_Smp_SPEpH2-spikebefore_1","Aspartic acid",12.69,"Bad IRbad S/N",44241,375795,30391,0.587817272,3.664678902,0.105326686,420036
128,"170720_Smp_SPEpH2-spikebefore_2","Aspartic acid",12.145,"Bad IR",44241,537709,48462,4.417111325,5.802637551,0.076021995,581950
129,"170720_Smp_SPEpH2-spikebefore_3","Aspartic acid",NA,"Bad RT",44241,1444768,52357,1.326576358,Inf,0.029711708,1489009
151,"170720_Smp_SPEpH2-nospike_1","Cystine",13.38,"Bad IRcomparable to blk",14776,11579,4016,69.35526316,7.211407023,0.560652628,26355
152,"170720_Smp_SPEpH2-nospike_2","Cystine",13.35,"Bad IR",14776,68026,13624,11.20005411,122.4105572,0.178449796,82802
153,"170720_Smp_SPEpH2-nospike_3","Cystine",13.195,"Bad IRcomparable to blk",14776,18400,4336,0.711671708,9.00965717,0.445382204,33176
154,"170720_Smp_SPEpH2-spikeafter_1a","Cystine",13.195,NA,35757928,35743152,2484839,1.188441827,58.3771967,0.000413223,35757928
155,"170720_Smp_SPEpH2-spikeafter_1b","Cystine",13.195,NA,34546640,34531864,2503908,1.090864493,35.03955278,0.000427712,34546640
156,"170720_Smp_SPEpH2-spikeafter_1c","Cystine",13.195,NA,34294740,34279964,2611756,1.11903102,63.33979125,0.000430853,34294740
157,"170720_Smp_SPEpH2-spikeafter_2a","Cystine",13.195,NA,18702850,18688074,1403693,1.129317729,83.03831966,0.00079004,18702850
158,"170720_Smp_SPEpH2-spikeafter_2b","Cystine",13.195,NA,18897362,18882586,1298774,1.182145953,44.06668976,0.000781908,18897362
159,"170720_Smp_SPEpH2-spikeafter_2c","Cystine",13.195,NA,17281172,17266396,1142098,1.125724106,39.0015613,0.000855035,17281172
160,"170720_Smp_SPEpH2-spikeafter_3a","Cystine",13.195,NA,8588633,8573857,539972,0.995863436,35.61804456,0.001720413,8588633
161,"170720_Smp_SPEpH2-spikeafter_3b","Cystine",13.195,NA,8820508,8805732,585989,1.097813262,30.23970537,0.001675187,8820508
162,"170720_Smp_SPEpH2-spikeafter_3c","Cystine",13.195,NA,8476513,8461737,461410,1.056968606,93.93912614,0.00174317,8476513
163,"170720_Smp_SPEpH2-spikebefore_1","Cystine",13.27,"Bad IRcomparable to blk",14776,6697,2972,7.184008029,Inf,0.688119965,21473
164,"170720_Smp_SPEpH2-spikebefore_2","Cystine",13.05,"comparable to blkbad S/N",14776,4165,4075,1.159960806,1.57553935,0.780106647,18941
165,"170720_Smp_SPEpH2-spikebefore_3","Cystine",13.125,"Bad IRcomparable to blk",14776,12696,4457,11.72013652,Inf,0.537856727,27472
187,"170720_Smp_SPEpH2-nospike_1","Glutamic acid",12.21,"Bad IRbad S/N",156111,1297320,115370,4.345370996,3.713462662,0.107408608,1453431
188,"170720_Smp_SPEpH2-nospike_2","Glutamic acid",12.205,"Bad IRbad S/N",156111,783473,57652,0.69577993,3.151476016,0.166149062,939584
189,"170720_Smp_SPEpH2-nospike_3","Glutamic acid",12.185,"Bad IR",2365280,2209169,168460,1.377925852,5.784481102,0.066001065,2365280
190,"170720_Smp_SPEpH2-spikeafter_1a","Glutamic acid",12.01,NA,73431992,73275881,6727187,2.19471072,39.09201283,0.002125926,73431992
191,"170720_Smp_SPEpH2-spikeafter_1b","Glutamic acid",11.995,NA,73889240,73733129,6599997,2.144332068,28.98235984,0.00211277,73889240
192,"170720_Smp_SPEpH2-spikeafter_1c","Glutamic acid",11.99,NA,74565272,74409161,6721637,2.127556725,30.44170611,0.002093615,74565272
193,"170720_Smp_SPEpH2-spikeafter_2a","Glutamic acid",11.99,NA,45822492,45666381,3821600,2.192118447,18.00068563,0.003406864,45822492
194,"170720_Smp_SPEpH2-spikeafter_2b","Glutamic acid",11.99,NA,46448676,46292565,3736850,2.033286083,16.85226023,0.003360935,46448676
195,"170720_Smp_SPEpH2-spikeafter_2c","Glutamic acid",11.99,NA,42755396,42599285,3618130,2.0620471,32.30518151,0.003651258,42755396
196,"170720_Smp_SPEpH2-spikeafter_3a","Glutamic acid",11.99,NA,24498730,24342619,1858663,2.118709582,39.59380514,0.006372208,24498730
197,"170720_Smp_SPEpH2-spikeafter_3b","Glutamic acid",11.99,NA,24193062,24036951,1829505,2.120925866,18.99447069,0.006452718,24193062
198,"170720_Smp_SPEpH2-spikeafter_3c","Glutamic acid",11.99,NA,23567810,23411699,1669143,2.184592916,22.83678613,0.006623908,23567810
199,"170720_Smp_SPEpH2-spikebefore_1","Glutamic acid",12.24,NA,768342,612231,53742,0.785073486,11.11149276,0.203179053,768342
200,"170720_Smp_SPEpH2-spikebefore_2","Glutamic acid",12.235,NA,1302201,1146090,87395,1.074008551,4.577642362,0.119882414,1302201
201,"170720_Smp_SPEpH2-spikebefore_3","Glutamic acid",12.175,NA,1635991,1479880,89416,1.597326124,3.768614636,0.095422897,1635991
223,"170720_Smp_SPEpH2-nospike_1","Glutamine",11.68,"Bad IRbad S/N",357333,1609265,99606,1.416902265,3.357423446,0.18170109,1966598
224,"170720_Smp_SPEpH2-nospike_2","Glutamine",11.675,"comparable to blkbad S/N",357333,416017,89254,0.7322877,1.719994116,0.462058576,773350
225,"170720_Smp_SPEpH2-nospike_3","Glutamine",11.625,"Bad IRbad S/N",357333,1543443,112803,1.474028527,3.19443787,0.18799322,1900776
226,"170720_Smp_SPEpH2-spikeafter_1a","Glutamine",11.46,NA,241258976,240901643,20672740,0.897125699,68.53265058,0.001481118,241258976
227,"170720_Smp_SPEpH2-spikeafter_1b","Glutamine",11.45,NA,249741776,249384443,22457444,0.906540683,72.35458927,0.00143081,249741776
228,"170720_Smp_SPEpH2-spikeafter_1c","Glutamine",11.445,NA,234570464,234213131,20156290,0.902005365,51.10542775,0.00152335,234570464
229,"170720_Smp_SPEpH2-spikeafter_2a","Glutamine",11.42,NA,133092904,132735571,10054156,0.876329524,40.39674011,0.002684839,133092904
230,"170720_Smp_SPEpH2-spikeafter_2b","Glutamine",11.425,NA,133087856,132730523,10230480,0.883175728,37.56909786,0.002684941,133087856
231,"170720_Smp_SPEpH2-spikeafter_2c","Glutamine",11.425,NA,127833464,127476131,9049526,0.883074758,48.42209454,0.002795301,127833464
232,"170720_Smp_SPEpH2-spikeafter_3a","Glutamine",11.425,NA,69463632,69106299,4921147,0.908415859,40.8392702,0.005144174,69463632
233,"170720_Smp_SPEpH2-spikeafter_3b","Glutamine",11.425,NA,72507600,72150267,5191440,0.918114958,42.07085708,0.004928214,72507600
234,"170720_Smp_SPEpH2-spikeafter_3c","Glutamine",11.425,NA,67209224,66851891,4690747,0.89813212,31.73495109,0.005316726,67209224
235,"170720_Smp_SPEpH2-spikebefore_1","Glutamine",11.69,"Bad IRcomparable to blkbad S/N",357333,12744,46618,0.338352711,1.22760803,0.965563923,370077
236,"170720_Smp_SPEpH2-spikebefore_2","Glutamine",11.685,"comparable to blkbad S/N",357333,335727,58112,0.676898374,1.449082765,0.515587395,693060
237,"170720_Smp_SPEpH2-spikebefore_3","Glutamine",11.665,"comparable to blkbad S/N",357333,700578,63685,0.933014835,1.602654409,0.33777227,1057911
259,"170720_Smp_SPEpH2-nospike_1","Histidine",11.36,"bad S/N",2514481,14325641,868788,NA,2.442842516,0.149314892,16840122
260,"170720_Smp_SPEpH2-nospike_2","Histidine",11.29,"bad S/N",2514481,11190968,565569,NA,2.013713118,0.183465788,13705449
261,"170720_Smp_SPEpH2-nospike_3","Histidine",11.37,"bad S/N",2514481,10466291,448034,NA,1.632464304,0.193708125,12980772
262,"170720_Smp_SPEpH2-spikeafter_1a","Histidine",11.07,NA,1025183744,1022669263,52809736,NA,30.4323673,0.002452713,1025183744
263,"170720_Smp_SPEpH2-spikeafter_1b","Histidine",11.05,NA,1032647680,1030133199,49717968,NA,32.12089854,0.002434984,1032647680
264,"170720_Smp_SPEpH2-spikeafter_1c","Histidine",11.03,NA,1026852800,1024338319,53156944,NA,31.1477941,0.002448726,1026852800
265,"170720_Smp_SPEpH2-spikeafter_2a","Histidine",11.07,NA,593745408,591230927,25033016,NA,25.12380281,0.004234948,593745408
266,"170720_Smp_SPEpH2-spikeafter_2b","Histidine",11.06,NA,640250240,637735759,24021266,NA,21.00694095,0.003927341,640250240
267,"170720_Smp_SPEpH2-spikeafter_2c","Histidine",11.04,NA,605457088,602942607,20567316,NA,12.72912469,0.004153029,605457088
268,"170720_Smp_SPEpH2-spikeafter_3a","Histidine",11.04,NA,330761856,328247375,13292291,NA,9.742463936,0.007602089,330761856
269,"170720_Smp_SPEpH2-spikeafter_3b","Histidine",11.04,NA,318379296,315864815,13795109,NA,15.85225089,0.007897753,318379296
270,"170720_Smp_SPEpH2-spikeafter_3c","Histidine",11.04,NA,327429664,324915183,12300766,NA,9.339081464,0.007679454,327429664
271,"170720_Smp_SPEpH2-spikebefore_1","Histidine",11.31,"comparable to blkbad S/N",2514481,4248804,292767,NA,1.414675027,0.371783978,6763285
272,"170720_Smp_SPEpH2-spikebefore_2","Histidine",11.24,"bad S/N",2514481,8241999,400143,NA,1.722290442,0.233764298,10756480
273,"170720_Smp_SPEpH2-spikebefore_3","Histidine",11.28,"bad S/N",2514481,6959285,350394,NA,1.456783519,0.265415147,9473766
295,"170720_Smp_SPEpH2-nospike_1","Isoleucine",8.19,NA,19055138,19003796,1427494,9.667658201,30.62069003,0.002694391,19055138
296,"170720_Smp_SPEpH2-nospike_2","Isoleucine",8.12,NA,12651561,12600219,1098585,9.842501289,6.380249987,0.004058155,12651561
297,"170720_Smp_SPEpH2-nospike_3","Isoleucine",8.115,NA,16081549,16030207,1278386,7.497180204,9.059908723,0.003192603,16081549
298,"170720_Smp_SPEpH2-spikeafter_1a","Isoleucine",7.935,NA,166457648,166406306,8971314,8.798624,27.69600842,0.000308439,166457648
299,"170720_Smp_SPEpH2-spikeafter_1b","Isoleucine",7.955,NA,168649120,168597778,9116228,9.179041611,32.35265329,0.000304431,168649120
300,"170720_Smp_SPEpH2-spikeafter_1c","Isoleucine",7.935,NA,166076112,166024770,9141122,8.692926186,30.6683901,0.000309147,166076112
301,"170720_Smp_SPEpH2-spikeafter_2a","Isoleucine",7.91,NA,109484352,109433010,6814863,9.648912862,25.60234059,0.000468944,109484352
302,"170720_Smp_SPEpH2-spikeafter_2b","Isoleucine",7.945,NA,99529640,99478298,6387756,8.947088473,20.35013786,0.000515846,99529640
303,"170720_Smp_SPEpH2-spikeafter_2c","Isoleucine",7.88,NA,106564072,106512730,6906249,8.662468153,20.13426368,0.000481795,106564072
304,"170720_Smp_SPEpH2-spikeafter_3a","Isoleucine",7.86,NA,61444800,61393458,4023068,9.26245476,15.71315539,0.000835579,61444800
305,"170720_Smp_SPEpH2-spikeafter_3b","Isoleucine",7.86,NA,58063316,58011974,4020296,9.398675487,18.63404908,0.000884242,58063316
306,"170720_Smp_SPEpH2-spikeafter_3c","Isoleucine",7.84,NA,61683052,61631710,3969853,9.566133716,15.54756367,0.000832352,61683052
307,"170720_Smp_SPEpH2-spikebefore_1","Isoleucine",8.15,NA,161454480,161403138,11421833,9.580811801,36.82087089,0.000317997,161454480
308,"170720_Smp_SPEpH2-spikebefore_2","Isoleucine",8.155,NA,176091552,176040210,12790596,9.157892766,27.16220543,0.000291564,176091552
309,"170720_Smp_SPEpH2-spikebefore_3","Isoleucine",8.09,NA,172030464,171979122,12034029,9.023371218,26.51821188,0.000298447,172030464
331,"170720_Smp_SPEpH2-nospike_1","Leucine",7.765,NA,37121764,36955591,2397821,18.16398085,27.62526081,0.004476431,37121764
332,"170720_Smp_SPEpH2-nospike_2","Leucine",7.75,"Bad IR",27943954,27777781,1967174,14.73924304,21.94345692,0.005946653,27943954
333,"170720_Smp_SPEpH2-nospike_3","Leucine",7.73,NA,28541916,28375743,1807858,23.19449481,18.85146129,0.005822069,28541916
334,"170720_Smp_SPEpH2-spikeafter_1a","Leucine",7.575,NA,154356144,154189971,9387200,26.67913153,48.42720176,0.001076556,154356144
335,"170720_Smp_SPEpH2-spikeafter_1b","Leucine",7.57,NA,153776768,153610595,9221828,29.15858294,43.18910819,0.001080612,153776768
336,"170720_Smp_SPEpH2-spikeafter_1c","Leucine",7.575,NA,165565920,165399747,9568861,22.34206536,42.67564539,0.001003667,165565920
337,"170720_Smp_SPEpH2-spikeafter_2a","Leucine",7.53,"Bad IR",115627280,115461107,7352185,32.54789619,48.47434486,0.001437144,115627280
338,"170720_Smp_SPEpH2-spikeafter_2b","Leucine",7.525,"Bad IR",112083704,111917531,7951162,32.18093079,32.27653143,0.001482579,112083704
339,"170720_Smp_SPEpH2-spikeafter_2c","Leucine",7.515,NA,111838344,111672171,7461647,28.83669741,39.33647404,0.001485832,111838344
340,"170720_Smp_SPEpH2-spikeafter_3a","Leucine",7.465,NA,71828856,71662683,5104176,29.2237641,25.2971806,0.002313457,71828856
341,"170720_Smp_SPEpH2-spikeafter_3b","Leucine",7.485,NA,74091688,73925515,4856066,29.34434682,25.0756287,0.002242802,74091688
342,"170720_Smp_SPEpH2-spikeafter_3c","Leucine",7.44,"Bad IR",74055696,73889523,5108258,34.64806311,28.53796302,0.002243892,74055696
343,"170720_Smp_SPEpH2-spikebefore_1","Leucine",7.76,NA,191930288,191764115,12821000,28.75357966,57.78972064,0.000865799,191930288
344,"170720_Smp_SPEpH2-spikebefore_2","Leucine",7.755,NA,209878416,209712243,13872106,25.6928939,89.93579057,0.000791758,209878416
345,"170720_Smp_SPEpH2-spikebefore_3","Leucine",7.71,NA,209045664,208879491,14290180,24.88454889,116.3326753,0.000794912,209045664
367,"170720_Smp_SPEpH2-nospike_1","Lysine",17.735,"Bad IRbad S/N",95216,536459,23907,1.248569435,3.13614444,0.150735742,631675
368,"170720_Smp_SPEpH2-nospike_2","Lysine",17.7,"bad S/N",95216,498612,19900,2.085238625,2.943370663,0.160342726,593828
369,"170720_Smp_SPEpH2-nospike_3","Lysine",17.78,"Bad IRbad S/N",95216,672724,23738,3.788218116,3.803509041,0.123988853,767940
370,"170720_Smp_SPEpH2-spikeafter_1a","Lysine",17.78,NA,69966624,69871408,3241446,1.893749389,29.52638012,0.001360877,69966624
371,"170720_Smp_SPEpH2-spikeafter_1b","Lysine",17.78,NA,70746840,70651624,3219686,1.877224312,26.68003032,0.001345869,70746840
372,"170720_Smp_SPEpH2-spikeafter_1c","Lysine",17.78,NA,70291760,70196544,3118367,1.885361922,25.89544282,0.001354583,70291760
373,"170720_Smp_SPEpH2-spikeafter_2a","Lysine",17.78,NA,37643084,37547868,1735000,1.865871671,38.86638205,0.002529442,37643084
374,"170720_Smp_SPEpH2-spikeafter_2b","Lysine",17.78,NA,36355104,36259888,1635117,1.836639156,21.54297258,0.002619055,36355104
375,"170720_Smp_SPEpH2-spikeafter_2c","Lysine",17.78,NA,36353456,36258240,1622945,1.892909517,24.39323147,0.002619173,36353456
376,"170720_Smp_SPEpH2-spikeafter_3a","Lysine",17.78,NA,15796019,15700803,707036,1.822909663,14.79679449,0.006027848,15796019
377,"170720_Smp_SPEpH2-spikeafter_3b","Lysine",17.78,NA,16543167,16447951,735696,1.871908463,20.50295495,0.005755609,16543167
378,"170720_Smp_SPEpH2-spikeafter_3c","Lysine",17.78,NA,16447628,16352412,710419,1.820953529,20.94926213,0.005789041,16447628
379,"170720_Smp_SPEpH2-spikebefore_1","Lysine",17.76,"bad S/N",95216,348698,13721,1.988140505,2.622575717,0.214491996,443914
380,"170720_Smp_SPEpH2-spikebefore_2","Lysine",17.615,"Bad IRbad S/N",95216,300016,13220,1.112969038,2.151420514,0.240911667,395232
381,"170720_Smp_SPEpH2-spikebefore_3","Lysine",17.81,"Bad IRbad S/N",95216,503860,17270,1.042001781,2.392299862,0.158938098,599076
403,"170720_Smp_SPEpH2-nospike_1","Methionine",8.245,NA,3036062,3017686,160608,1.082022085,Inf,0.006052577,3036062
404,"170720_Smp_SPEpH2-nospike_2","Methionine",8.26,NA,2706597,2688221,142404,1.016837229,8.994863267,0.006789337,2706597
405,"170720_Smp_SPEpH2-nospike_3","Methionine",8.285,NA,2602454,2584078,144657,0.902598141,12.95815834,0.007061028,2602454
406,"170720_Smp_SPEpH2-spikeafter_1a","Methionine",8.285,NA,157010912,156992536,7280968,1.213459643,40.8393424,0.000117036,157010912
407,"170720_Smp_SPEpH2-spikeafter_1b","Methionine",8.285,NA,162250688,162232312,7299833,1.216742741,69.60842326,0.000113257,162250688
408,"170720_Smp_SPEpH2-spikeafter_1c","Methionine",8.285,NA,165736704,165718328,7607457,1.253495578,48.72651077,0.000110875,165736704
409,"170720_Smp_SPEpH2-spikeafter_2a","Methionine",8.285,NA,99970792,99952416,6099509,1.243847031,45.45497485,0.000183814,99970792
410,"170720_Smp_SPEpH2-spikeafter_2b","Methionine",8.285,NA,95732192,95713816,5912329,1.184989144,33.31056312,0.000191952,95732192
411,"170720_Smp_SPEpH2-spikeafter_2c","Methionine",8.285,NA,100897400,100879024,5878236,1.229960513,30.65778909,0.000182126,100897400
412,"170720_Smp_SPEpH2-spikeafter_3a","Methionine",8.285,NA,56989548,56971172,3583771,1.209039008,19.72286879,0.000322445,56989548
413,"170720_Smp_SPEpH2-spikeafter_3b","Methionine",8.285,NA,59751696,59733320,3758232,1.204588815,36.73191598,0.000307539,59751696
414,"170720_Smp_SPEpH2-spikeafter_3c","Methionine",8.285,NA,61905108,61886732,3520972,1.210700899,172.8789006,0.000296841,61905108
415,"170720_Smp_SPEpH2-spikebefore_1","Methionine",8.245,NA,71844920,71826544,4829216,1.238831451,61.51260368,0.000255773,71844920
416,"170720_Smp_SPEpH2-spikebefore_2","Methionine",8.22,NA,77979536,77961160,5407796,1.167358743,46.77824716,0.000235652,77979536
417,"170720_Smp_SPEpH2-spikebefore_3","Methionine",8.165,NA,73907440,73889064,4971454,1.207612178,32.5677423,0.000248635,73907440
439,"170720_Smp_SPEpH2-nospike_1","Proline",9.56,NA,19207474,18587804,1829414,55.91728045,10.1999864,0.032261921,19207474
440,"170720_Smp_SPEpH2-nospike_2","Proline",9.555,NA,11863919,11244249,1007862,29.41331393,6.969738993,0.052231476,11863919
441,"170720_Smp_SPEpH2-nospike_3","Proline",9.485,NA,15785463,15165793,1381321,26.72788643,8.522930564,0.039255738,15785463
442,"170720_Smp_SPEpH2-spikeafter_1a","Proline",9.48,NA,1038178176,1037558506,86200288,122.4261231,190.5859529,0.000596882,1038178176
443,"170720_Smp_SPEpH2-spikeafter_1b","Proline",9.495,NA,1046946560,1046326890,87626000,113.7366268,80.65928131,0.000591883,1046946560
444,"170720_Smp_SPEpH2-spikeafter_1c","Proline",9.48,NA,1074071552,1073451882,89475608,111.9457727,169.9522015,0.000576935,1074071552
445,"170720_Smp_SPEpH2-spikeafter_2a","Proline",9.485,NA,598934208,598314538,48725696,105.2810316,222.1097785,0.001034621,598934208
446,"170720_Smp_SPEpH2-spikeafter_2b","Proline",9.455,NA,611311936,610692266,50580980,122.1804041,73.30241571,0.001013672,611311936
447,"170720_Smp_SPEpH2-spikeafter_2c","Proline",9.475,NA,635084288,634464618,53161180,116.4296744,72.74742204,0.000975729,635084288
448,"170720_Smp_SPEpH2-spikeafter_3a","Proline",9.465,NA,309448256,308828586,25875200,141.3537587,105.3404651,0.0020025,309448256
449,"170720_Smp_SPEpH2-spikeafter_3b","Proline",9.435,NA,313975712,313356042,25869696,93.93489987,125.1844178,0.001973624,313975712
