"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
108,"170724_Smp_SPEpH8-spikebefore_3","Kynurenine",1.495,NA,9013642,9013642,1504915,1.605078689,5.317949568,0,9013642
130,"170724_Smp_SPEpH8-nospike_1","Dimethyl glycine",0.825,"Bad IR",819966,745434,282405,10.7210324,Inf,0.090896452,819966
131,"170724_Smp_SPEpH8-nospike_2","Dimethyl glycine",0.84,NA,1009283,934751,405970,7.33410602,2185.595238,0.073846483,1009283
132,"170724_Smp_SPEpH8-nospike_3","Dimethyl glycine",0.865,"Bad IR",556036,481504,225497,19.20279044,42.88595104,0.134041681,556036
133,"170724_Smp_SPEpH8-spikeafter_1a","Dimethyl glycine",0.85,"Bad IR",44345660,44271128,15235580,2.940641178,339.5216568,0.001680706,44345660
134,"170724_Smp_SPEpH8-spikeafter_1b","Dimethyl glycine",0.84,"Bad IR",44692772,44618240,14950129,3.04834426,326.8868326,0.001667652,44692772
135,"170724_Smp_SPEpH8-spikeafter_1c","Dimethyl glycine",0.85,"Bad IR",45847432,45772900,15263265,3.22841707,970.3313036,0.001625653,45847432
136,"170724_Smp_SPEpH8-spikeafter_2a","Dimethyl glycine",0.845,"Bad IR",22505800,22431268,9290024,2.735921204,298.1219602,0.00331168,22505800
137,"170724_Smp_SPEpH8-spikeafter_2b","Dimethyl glycine",0.84,"Bad IR",23193388,23118856,9665947,2.947371498,122.9985482,0.003213502,23193388
138,"170724_Smp_SPEpH8-spikeafter_2c","Dimethyl glycine",0.845,"Bad IR",23980354,23905822,9958974,2.990258112,549.2727605,0.003108044,23980354
139,"170724_Smp_SPEpH8-spikeafter_3a","Dimethyl glycine",0.85,"Bad IR",16356735,16282203,6770326,2.950231421,208.5095783,0.004556655,16356735
140,"170724_Smp_SPEpH8-spikeafter_3b","Dimethyl glycine",0.84,"Bad IR",17205982,17131450,7060434,3.281264297,665.0672327,0.004331749,17205982
141,"170724_Smp_SPEpH8-spikeafter_3c","Dimethyl glycine",0.85,"Bad IR",17331452,17256920,7376977,3.135245474,153.5105552,0.00430039,17331452
142,"170724_Smp_SPEpH8-spikebefore_1","Dimethyl glycine",0.83,NA,1057735,983203,339082,4.145151936,Inf,0.070463774,1057735
143,"170724_Smp_SPEpH8-spikebefore_2","Dimethyl glycine",0.84,"Bad IR",1073237,998705,292883,3.266298211,24.20161273,0.069445984,1073237
144,"170724_Smp_SPEpH8-spikebefore_3","Dimethyl glycine",0.84,NA,1132848,1058316,347385,4.172798397,31.61834104,0.065791704,1132848
166,"170724_Smp_SPEpH8-nospike_1","Adenosyl Homocysteine",0.955,NA,308263,307317,88386,2.178737269,1649.465241,0.003068808,308263
167,"170724_Smp_SPEpH8-nospike_2","Adenosyl Homocysteine",0.96,NA,250022,249076,79334,2.466186625,9.724030845,0.003783667,250022
168,"170724_Smp_SPEpH8-nospike_3","Adenosyl Homocysteine",0.96,"Bad IR",347979,347033,121109,1.789334307,Inf,0.002718555,347979
169,"170724_Smp_SPEpH8-spikeafter_1a","Adenosyl Homocysteine",0.965,NA,137968112,137967166,52558084,2.572063352,145.1012033,6.86e-06,137968112
170,"170724_Smp_SPEpH8-spikeafter_1b","Adenosyl Homocysteine",0.96,NA,129411280,129410334,51238840,2.61376649,129.7639835,7.31e-06,129411280
171,"170724_Smp_SPEpH8-spikeafter_1c","Adenosyl Homocysteine",0.96,NA,125043984,125043038,48240376,2.489274681,101.8313516,7.57e-06,125043984
172,"170724_Smp_SPEpH8-spikeafter_2a","Adenosyl Homocysteine",0.97,NA,61655056,61654110,24278608,2.608381572,555.4669011,1.53e-05,61655056
173,"170724_Smp_SPEpH8-spikeafter_2b","Adenosyl Homocysteine",0.96,NA,52295036,52294090,22178972,2.541009914,450.0733098,1.81e-05,52295036
174,"170724_Smp_SPEpH8-spikeafter_2c","Adenosyl Homocysteine",0.975,NA,55285696,55284750,21315676,2.494520156,352.368314,1.71e-05,55285696
175,"170724_Smp_SPEpH8-spikeafter_3a","Adenosyl Homocysteine",0.97,NA,28494092,28493146,11591076,2.608682341,219.1015263,3.32e-05,28494092
176,"170724_Smp_SPEpH8-spikeafter_3b","Adenosyl Homocysteine",0.965,NA,27376222,27375276,9879484,2.555435255,95.96894177,3.46e-05,27376222
177,"170724_Smp_SPEpH8-spikeafter_3c","Adenosyl Homocysteine",0.97,NA,25706090,25705144,9973188,2.578580424,380.750783,3.68e-05,25706090
178,"170724_Smp_SPEpH8-spikebefore_1","Adenosyl Homocysteine",0.96,NA,61246900,61245954,26734614,2.739912139,69.5731144,1.54e-05,61246900
179,"170724_Smp_SPEpH8-spikebefore_2","Adenosyl Homocysteine",0.96,NA,99711968,99711022,46287136,2.598774089,59.64437076,9.49e-06,99711968
180,"170724_Smp_SPEpH8-spikebefore_3","Adenosyl Homocysteine",0.96,NA,107058024,107057078,48204372,2.600012823,88.93772455,8.84e-06,107058024
202,"170724_Smp_SPEpH8-nospike_1","Adenosyl Methionine",0.86,NA,259393,259315,69815,1.605621685,217.8837793,0.000300702,259393
203,"170724_Smp_SPEpH8-nospike_2","Adenosyl Methionine",0.895,"Bad IR",246752,246674,66336,1.479727744,Inf,0.000316107,246752
204,"170724_Smp_SPEpH8-nospike_3","Adenosyl Methionine",0.89,"Bad IR",201270,201192,45566,1.504631187,Inf,0.000387539,201270
205,"170724_Smp_SPEpH8-spikeafter_1a","Adenosyl Methionine",0.87,"overloaded?",653726208,653726130,133838440,1.770032247,397.3312534,1.19e-07,653726208
206,"170724_Smp_SPEpH8-spikeafter_1b","Adenosyl Methionine",0.87,"overloaded?",557129664,557129586,133738808,1.887257967,194.1684436,1.4e-07,557129664
207,"170724_Smp_SPEpH8-spikeafter_1c","Adenosyl Methionine",0.875,"overloaded?",484221760,484221682,132192608,1.928959111,410.2431033,1.61e-07,484221760
208,"170724_Smp_SPEpH8-spikeafter_2a","Adenosyl Methionine",0.89,NA,96580008,96579930,35792360,2.042587156,92.51137591,8.08e-07,96580008
209,"170724_Smp_SPEpH8-spikeafter_2b","Adenosyl Methionine",0.88,NA,74048784,74048706,30956064,2.080152441,31.06147744,1.05e-06,74048784
210,"170724_Smp_SPEpH8-spikeafter_2c","Adenosyl Methionine",0.89,NA,63908872,63908794,25984652,2.00433667,63.88801092,1.22e-06,63908872
211,"170724_Smp_SPEpH8-spikeafter_3a","Adenosyl Methionine",0.88,NA,109105864,109105786,32094508,2.055905256,245.956577,7.15e-07,109105864
212,"170724_Smp_SPEpH8-spikeafter_3b","Adenosyl Methionine",0.88,NA,93429824,93429746,32050416,2.064944084,132.7889849,8.35e-07,93429824
213,"170724_Smp_SPEpH8-spikeafter_3c","Adenosyl Methionine",0.88,NA,79927888,79927810,27718010,2.028986667,98.48099906,9.76e-07,79927888
214,"170724_Smp_SPEpH8-spikebefore_1","Adenosyl Methionine",0.91,NA,19456148,19456070,4471695,2.101743215,165.4908988,4.01e-06,19456148
215,"170724_Smp_SPEpH8-spikebefore_2","Adenosyl Methionine",0.93,NA,20128296,20128218,10305465,2.1070658,118.5374949,3.88e-06,20128296
216,"170724_Smp_SPEpH8-spikebefore_3","Adenosyl Methionine",0.93,NA,28410720,28410642,11238909,2.046914288,139.7702948,2.75e-06,28410720
238,"170724_Smp_SPEpH8-nospike_1","Monesin",12.155,"Bad IRtoo small",50,-6,27,0.01595359,Inf,1.136363636,44
239,"170724_Smp_SPEpH8-nospike_2","Monesin",12.17,"Bad IR",50,206,234,0.064257028,Inf,0.1953125,256
240,"170724_Smp_SPEpH8-nospike_3","Monesin",12.11,"Bad IRtoo small",50,44,28,0.058971142,Inf,0.531914894,94
241,"170724_Smp_SPEpH8-spikeafter_1a","Monesin",12.2,NA,4010432,4010382,1801867,1.037968472,48.51809285,1.25e-05,4010432
242,"170724_Smp_SPEpH8-spikeafter_1b","Monesin",12.205,"Bad IR",6994713,6994663,2916508,1.758767862,72.38263479,7.15e-06,6994713
243,"170724_Smp_SPEpH8-spikeafter_1c","Monesin",12.22,"Bad IR",5805888,5805838,2532636,1.499473908,102.5725682,8.61e-06,5805888
244,"170724_Smp_SPEpH8-spikeafter_2a","Monesin",12.21,NA,2262968,2262918,937385,0.983639535,53.93120951,2.21e-05,2262968
245,"170724_Smp_SPEpH8-spikeafter_2b","Monesin",12.205,"Bad IR",3267514,3267464,1345911,1.388297646,71.12133568,1.53e-05,3267514
246,"170724_Smp_SPEpH8-spikeafter_2c","Monesin",12.22,"Bad IR",2934850,2934800,1203540,1.391788267,63.25420529,1.7e-05,2934850
247,"170724_Smp_SPEpH8-spikeafter_3a","Monesin",12.21,NA,835556,835506,322644,0.814960323,44.22363044,5.98e-05,835556
248,"170724_Smp_SPEpH8-spikeafter_3b","Monesin",12.215,"Bad IR",1189202,1189152,450772,1.170452521,96.98853822,4.2e-05,1189202
249,"170724_Smp_SPEpH8-spikeafter_3c","Monesin",12.23,NA,844272,844222,332063,0.921600755,161.2642369,5.92e-05,844272
250,"170724_Smp_SPEpH8-spikebefore_1","Monesin",12.13,NA,61188,61138,20393,0.828746343,352.6551724,0.000817154,61188
251,"170724_Smp_SPEpH8-spikebefore_2","Monesin",12.175,"Bad IR",55682,55632,18533,0.511580901,436.015625,0.000897956,55682
252,"170724_Smp_SPEpH8-spikebefore_3","Monesin",12.185,NA,102597,102547,36757,0.774948637,349.9693878,0.000487344,102597
310,"170724_Smp_SPEpH8-nospike_1","Glutathione",0.875,"Bad IR",9244,45999,24754,0.403248294,Inf,0.167333418,55243
311,"170724_Smp_SPEpH8-nospike_2","Glutathione",0.895,"Bad IR",9244,53549,22036,0.298950225,Inf,0.147213861,62793
312,"170724_Smp_SPEpH8-nospike_3","Glutathione",0.885,"Bad IR",9244,42862,21805,0.20016134,Inf,0.177407592,52106
313,"170724_Smp_SPEpH8-spikeafter_1a","Glutathione",0.89,NA,7624163,7614919,3463286,1.209971994,Inf,0.001212461,7624163
314,"170724_Smp_SPEpH8-spikeafter_1b","Glutathione",0.89,NA,6847450,6838206,3522433,1.255501051,531.5633039,0.001349992,6847450
315,"170724_Smp_SPEpH8-spikeafter_1c","Glutathione",0.89,NA,7703915,7694671,3741134,1.336498647,230.7138981,0.001199909,7703915
316,"170724_Smp_SPEpH8-spikeafter_2a","Glutathione",0.89,"Bad IR",869385,860141,434733,0.777281774,4140.928571,0.010632804,869385
317,"170724_Smp_SPEpH8-spikeafter_2b","Glutathione",0.885,"Bad IR",869730,860486,450453,0.865209282,4065.158879,0.010628586,869730
318,"170724_Smp_SPEpH8-spikeafter_2c","Glutathione",0.895,"Bad IR",918401,909157,425089,0.841566793,254.352,0.01006532,918401
319,"170724_Smp_SPEpH8-spikeafter_3a","Glutathione",0.89,NA,925147,915903,492211,1.088884783,2157.519814,0.009991926,925147
320,"170724_Smp_SPEpH8-spikeafter_3b","Glutathione",0.89,NA,921182,911938,496912,1.09323279,Inf,0.010034933,921182
321,"170724_Smp_SPEpH8-spikeafter_3c","Glutathione",0.89,NA,1017766,1008522,506756,1.211122998,13754.59459,0.009082638,1017766
322,"170724_Smp_SPEpH8-spikebefore_1","Glutathione",0.87,"Bad IR",9244,157177,57685,0.822494156,Inf,0.055545875,166421
323,"170724_Smp_SPEpH8-spikebefore_2","Glutathione",0.95,"Bad IR",9244,589286,78948,0.505880941,1672.871508,0.015444506,598530
324,"170724_Smp_SPEpH8-spikebefore_3","Glutathione",0.885,"Bad IR",9244,187909,57306,0.645334774,Inf,0.046887443,197153
346,"170724_Smp_SPEpH8-nospike_1","Carotene",16.68333333,"Bad IR",66,867,443,0.699924981,11.60227273,0.07073955,933
347,"170724_Smp_SPEpH8-nospike_2","Carotene",16.49333333,"Bad IRtoo small",66,-3,19,0.162371134,Inf,1.047619048,63
348,"170724_Smp_SPEpH8-nospike_3","Carotene",16.56666667,"Bad IRtoo smallbad S/N",66,-55,27,0.009205021,1.215686275,6,11
349,"170724_Smp_SPEpH8-spikeafter_1a","Carotene",16.75,NA,3442451,3442385,498065,2.880868834,424.5820106,1.92e-05,3442451
350,"170724_Smp_SPEpH8-spikeafter_1b","Carotene",16.75,NA,1880705,1880639,284372,2.910866463,154.4017129,3.51e-05,1880705
351,"170724_Smp_SPEpH8-spikeafter_1c","Carotene",16.77666667,NA,594610,594544,87370,2.955729426,126.5245936,0.000110997,594610
352,"170724_Smp_SPEpH8-spikeafter_2a","Carotene",16.74333333,NA,1694234,1694168,263253,2.871378648,138.3294966,3.9e-05,1694234
353,"170724_Smp_SPEpH8-spikeafter_2b","Carotene",16.75,NA,2099377,2099311,328305,2.884385622,162.9015192,3.14e-05,2099377
354,"170724_Smp_SPEpH8-spikeafter_2c","Carotene",16.76666667,NA,997884,997818,158630,2.923619616,540.1053485,6.61e-05,997884
355,"170724_Smp_SPEpH8-spikeafter_3a","Carotene",16.74333333,NA,1223146,1223080,201044,3.124870026,326.9984009,5.4e-05,1223146
356,"170724_Smp_SPEpH8-spikeafter_3b","Carotene",16.76,NA,1196620,1196554,197919,2.88036087,997.3530391,5.52e-05,1196620
357,"170724_Smp_SPEpH8-spikeafter_3c","Carotene",16.77,NA,713561,713495,110964,2.76534373,2889.910931,9.25e-05,713561
358,"170724_Smp_SPEpH8-spikebefore_1","Carotene",16.69666667,NA,15811,15745,3381,3.595043201,151.5809524,0.004174309,15811
359,"170724_Smp_SPEpH8-spikebefore_2","Carotene",16.68666667,"Bad IR",16584,16518,2335,2.166427172,42.66834171,0.00397974,16584
360,"170724_Smp_SPEpH8-spikebefore_3","Carotene",16.71666667,NA,20743,20677,4954,2.415628275,8.529219601,0.003181796,20743
382,"170724_Smp_SPEpH8-nospike_1","Melatonin",6.59,"Bad IRcomparable to blkbad S/N",49130,-22592,7055,0.383353075,1.326569287,1.851307559,26538
383,"170724_Smp_SPEpH8-nospike_2","Melatonin",6.533333333,"Bad IRcomparable to blkbad S/N",49130,-40296,9489,0.304096386,1.061962979,5.561467059,8834
384,"170724_Smp_SPEpH8-nospike_3","Melatonin",6.563333333,"Bad IRcomparable to blkbad S/N",49130,4551,17315,0.748793416,1.432677505,0.9152214,53681
385,"170724_Smp_SPEpH8-spikeafter_1a","Melatonin",6.7,"Bad IR",145945824,145896694,27217362,2.680653361,248.6445084,0.000336632,145945824
386,"170724_Smp_SPEpH8-spikeafter_1b","Melatonin",6.703333333,"Bad IR",184776592,184727462,29866502,2.689562048,290.9907436,0.000265889,184776592
387,"170724_Smp_SPEpH8-spikeafter_1c","Melatonin",6.72,"Bad IR",234227360,234178230,35467496,2.669582577,674.9405379,0.000209753,234227360
388,"170724_Smp_SPEpH8-spikeafter_2a","Melatonin",6.7,"Bad IR",68680680,68631550,14372639,2.654653897,58.63088072,0.000715339,68680680
389,"170724_Smp_SPEpH8-spikeafter_2b","Melatonin",6.696666667,"Bad IR",87024872,86975742,16116070,2.65916536,99.47294239,0.000564551,87024872
390,"170724_Smp_SPEpH8-spikeafter_2c","Melatonin",6.71,"Bad IR",120962784,120913654,20763994,2.686035044,215.3407685,0.000406158,120962784
391,"170724_Smp_SPEpH8-spikeafter_3a","Melatonin",6.7,"Bad IR",30494032,30444902,6747093,2.608441697,30.45244624,0.001611135,30494032
392,"170724_Smp_SPEpH8-spikeafter_3b","Melatonin",6.71,"Bad IR",42698348,42649218,8348796,2.610764949,58.54649451,0.00115063,42698348
393,"170724_Smp_SPEpH8-spikeafter_3c","Melatonin",6.72,"Bad IR",54225268,54176138,10264168,2.684295624,35.32756789,0.000906035,54225268
394,"170724_Smp_SPEpH8-spikebefore_1","Melatonin",6.633333333,"Bad IR",98184232,98135102,23560562,2.557080547,65.1688002,0.000500386,98184232
395,"170724_Smp_SPEpH8-spikebefore_2","Melatonin",6.65,"Bad IR",116835520,116786390,29518656,2.646363512,110.8872399,0.000420506,116835520
396,"170724_Smp_SPEpH8-spikebefore_3","Melatonin",6.67,"Bad IR",162023424,161974294,36869624,2.596559358,111.3700295,0.000303228,162023424
418,"170724_Smp_SPEpH8-nospike_1","Arachidonic Acid",12.48,NA,89911,82489,15349,1.593036853,14.64976469,0.082548298,89911
419,"170724_Smp_SPEpH8-nospike_2","Arachidonic Acid",12.51,NA,123596,116174,37930,1.740077996,25.16816582,0.060050487,123596
420,"170724_Smp_SPEpH8-nospike_3","Arachidonic Acid",12.525,NA,89007,81585,22284,0.760042013,2.348570476,0.0833867,89007
421,"170724_Smp_SPEpH8-spikeafter_1a","Arachidonic Acid",12.54,"Bad IR",536074,528652,204241,1.446616168,11.23081034,0.013845103,536074
422,"170724_Smp_SPEpH8-spikeafter_1b","Arachidonic Acid",12.55,"Bad IR",581591,574169,246302,1.951562516,7.046084434,0.012761545,581591
423,"170724_Smp_SPEpH8-spikeafter_1c","Arachidonic Acid",12.565,"Bad IR",636647,629225,247486,1.775620626,15.51278837,0.011657952,636647
424,"170724_Smp_SPEpH8-spikeafter_2a","Arachidonic Acid",12.555,"Bad IR",336409,328987,119561,1.602237548,4.866103545,0.02206243,336409
425,"170724_Smp_SPEpH8-spikeafter_2b","Arachidonic Acid",12.55,"Bad IR",397087,389665,127127,1.372516963,5.438065115,0.018691118,397087
426,"170724_Smp_SPEpH8-spikeafter_2c","Arachidonic Acid",12.57,"Bad IR",491570,484148,158746,1.636733525,46.62134571,0.015098562,491570
427,"170724_Smp_SPEpH8-spikeafter_3a","Arachidonic Acid",12.545,"Bad IR",322702,315280,72338,1.33231769,16.65678521,0.022999548,322702
428,"170724_Smp_SPEpH8-spikeafter_3b","Arachidonic Acid",12.545,"Bad IR",354984,347562,87277,1.584587297,7.080054809,0.020907985,354984
429,"170724_Smp_SPEpH8-spikeafter_3c","Arachidonic Acid",12.575,"Bad IR",372657,365235,99887,1.992924755,12.8217492,0.019916438,372657
430,"170724_Smp_SPEpH8-spikebefore_1","Arachidonic Acid",12.49,NA,149200,141778,55436,1.361475357,3.631300483,0.049745308,149200
431,"170724_Smp_SPEpH8-spikebefore_2","Arachidonic Acid",12.51,"Bad IR",212764,205342,81439,1.421696569,14.7479969,0.034883721,212764
432,"170724_Smp_SPEpH8-spikebefore_3","Arachidonic Acid",12.525,"Bad IR",299288,291866,105443,1.654091457,6.677042433,0.024798856,299288
454,"170724_Smp_SPEpH8-nospike_1","DHA",12.55,"Bad IR",136967,131512,46034,2.871786808,251.3967093,0.039827112,136967
455,"170724_Smp_SPEpH8-nospike_2","DHA",12.585,NA,165517,160062,61905,1.732763133,515.0279503,0.03295734,165517
456,"170724_Smp_SPEpH8-nospike_3","DHA",12.58,NA,215268,209813,84164,1.777928278,31.13691726,0.025340506,215268
457,"170724_Smp_SPEpH8-spikeafter_1a","DHA",12.615,"Bad IR",652176,646721,258072,1.954577332,38.90178416,0.008364307,652176
458,"170724_Smp_SPEpH8-spikeafter_1b","DHA",12.62,"Bad IR",739810,734355,282400,2.026249408,31.79334027,0.007373515,739810
459,"170724_Smp_SPEpH8-spikeafter_1c","DHA",12.64,"Bad IR",699570,694115,265281,2.361959876,45.40586518,0.007797647,699570
460,"170724_Smp_SPEpH8-spikeafter_2a","DHA",12.615,"Bad IR",508877,503422,185420,1.905727928,29.71604311,0.010719683,508877
461,"170724_Smp_SPEpH8-spikeafter_2b","DHA",12.62,"Bad IR",570808,565353,223991,2.023496047,12.94233948,0.009556628,570808
462,"170724_Smp_SPEpH8-spikeafter_2c","DHA",12.63,"Bad IR",611011,605556,219221,1.97295709,13.78800753,0.008927826,611011
463,"170724_Smp_SPEpH8-spikeafter_3a","DHA",12.62,NA,420971,415516,178244,1.782672584,34.43959012,0.012958137,420971
464,"170724_Smp_SPEpH8-spikeafter_3b","DHA",12.63,NA,458787,453332,178760,1.789871413,10.78975333,0.011890049,458787
465,"170724_Smp_SPEpH8-spikeafter_3c","DHA",12.64,"Bad IR",454032,448577,170768,2.130655342,16.73985995,0.012014572,454032
466,"170724_Smp_SPEpH8-spikebefore_1","DHA",12.555,"Bad IR",206449,200994,86056,2.089395595,14.85191895,0.026422991,206449
467,"170724_Smp_SPEpH8-spikebefore_2","DHA",12.59,NA,215520,210065,82143,1.539835528,42.99532346,0.025310876,215520
468,"170724_Smp_SPEpH8-spikebefore_3","DHA",12.59,NA,318870,313415,121809,1.847579206,18.47232877,0.017107285,318870
490,"170724_Smp_SPEpH8-nospike_1","EPA",12.2,"Bad IR",481137,472779,202635,2.316276719,31.19561943,0.017371352,481137
491,"170724_Smp_SPEpH8-nospike_2","EPA",12.24,"Bad IR",698812,690454,313537,1.85846347,15.8889315,0.011960298,698812
492,"170724_Smp_SPEpH8-nospike_3","EPA",12.24,"Bad IR",851409,843051,396500,1.874780353,24.50659856,0.009816669,851409
493,"170724_Smp_SPEpH8-spikeafter_1a","EPA",12.265,"Bad IR",700211,691853,301654,2.013280774,10.36611825,0.011936402,700211
494,"170724_Smp_SPEpH8-spikeafter_1b","EPA",12.275,"Bad IR",784051,775693,327303,2.120541136,13.62724667,0.010660021,784051
495,"170724_Smp_SPEpH8-spikeafter_1c","EPA",12.29,"Bad IR",805074,796716,317556,2.463876163,14.9329549,0.010381654,805074
496,"170724_Smp_SPEpH8-spikeafter_2a","EPA",12.27,"Bad IR",782918,774560,324381,2.143283811,8.864491567,0.010675447,782918
